crossed_market_rows,expiries,maximum_spot,minimum_spot,missing_quote_rows,quote_date,raw_rows,strikes
2.0,19,168.55,168.55,4.0,2013-07-24T00:00:00,1353,172
4.0,20,168.98,168.98,4.0,2013-07-25T00:00:00,1413,172
6.0,20,169.11,169.11,4.0,2013-07-26T00:00:00,1413,172
8.0,19,168.53,168.53,4.0,2013-07-29T00:00:00,1352,172
8.0,19,168.61,168.61,4.0,2013-07-30T00:00:00,1358,172
2.0,19,168.7,168.7,4.0,2013-07-31T00:00:00,1358,172
6.0,20,170.63,170.63,4.0,2013-08-01T00:00:00,1429,172
5.0,20,170.9,170.9,4.0,2013-08-02T00:00:00,1470,180
9.0,19,170.71,170.71,4.0,2013-08-05T00:00:00,1411,180
4.0,19,169.77,169.77,4.0,2013-08-06T00:00:00,1411,180
7.0,19,169.19,169.19,4.0,2013-08-07T00:00:00,1411,180
8.0,19,169.86,169.86,4.0,2013-08-08T00:00:00,1434,181
3.0,19,169.26,169.26,4.0,2013-08-09T00:00:00,1434,181
9.0,18,169.09,169.09,4.0,2013-08-12T00:00:00,1351,181
4.0,18,169.64,169.64,4.0,2013-08-13T00:00:00,1351,181
5.0,18,168.73,168.73,4.0,2013-08-14T00:00:00,1351,181
4.0,19,166.39,166.39,4.0,2013-08-15T00:00:00,1433,181
2.0,19,165.86,165.86,4.0,2013-08-16T00:00:00,1433,181
6.0,19,164.85,164.85,4.0,2013-08-19T00:00:00,1402,180
5.0,19,165.55,165.55,4.0,2013-08-20T00:00:00,1417,185
4.0,19,164.59,164.59,4.0,2013-08-21T00:00:00,1417,185
9.0,20,166.0,166.0,4.0,2013-08-22T00:00:00,1478,185
4.0,20,166.61,166.61,4.0,2013-08-23T00:00:00,1478,185
4.0,19,166.01,166.01,4.0,2013-08-26T00:00:00,1429,184
6.0,19,163.42,163.42,4.0,2013-08-27T00:00:00,1429,184
5.0,19,163.88,163.88,4.0,2013-08-28T00:00:00,1452,184
5.0,20,164.17,164.17,4.0,2013-08-29T00:00:00,1498,184
0.0,20,163.64,163.64,4.0,2013-08-30T00:00:00,1530,184
6.0,19,164.34,164.34,4.0,2013-09-03T00:00:00,1455,175
2.0,19,165.78,165.78,4.0,2013-09-04T00:00:00,1455,175
7.0,19,165.91,165.91,4.0,2013-09-05T00:00:00,1482,185
6.0,19,165.97,165.97,4.0,2013-09-06T00:00:00,1482,185
12.0,19,167.63,167.63,4.0,2013-09-09T00:00:00,1461,180
4.0,19,168.88,168.88,4.0,2013-09-10T00:00:00,1461,180
10.0,19,169.37,169.37,4.0,2013-09-11T00:00:00,1461,180
4.0,20,168.92,168.92,4.0,2013-09-12T00:00:00,1523,180
4.0,20,169.35,169.35,4.0,2013-09-13T00:00:00,1523,180
4.0,19,170.31,170.31,4.0,2013-09-16T00:00:00,1443,180
6.0,19,171.03,171.03,4.0,2013-09-17T00:00:00,1443,180
3.0,19,173.07,173.07,4.0,2013-09-18T00:00:00,1459,186
4.0,20,172.78,172.78,4.0,2013-09-19T00:00:00,1524,186
4.0,20,170.71,170.71,4.0,2013-09-20T00:00:00,1550,186
8.0,19,169.93,169.93,4.0,2013-09-23T00:00:00,1399,174
12.0,19,169.51,169.51,4.0,2013-09-24T00:00:00,1399,174
3.0,19,169.07,169.07,4.0,2013-09-25T00:00:00,1399,174
4.0,20,169.66,169.66,4.0,2013-09-26T00:00:00,1474,174
3.0,20,168.9,168.9,4.0,2013-09-27T00:00:00,1608,174
3.0,19,167.99,167.99,4.0,2013-09-30T00:00:00,1514,173
4.0,19,169.3,169.3,0.0,2013-10-01T00:00:00,1495,173
6.0,19,169.17,169.17,0.0,2013-10-02T00:00:00,1495,173
3.0,19,167.72,167.72,0.0,2013-10-03T00:00:00,1495,173
4.0,19,168.9,168.9,0.0,2013-10-04T00:00:00,1495,173
4.0,18,167.43,167.43,0.0,2013-10-07T00:00:00,1406,173
8.0,18,165.46,165.46,0.0,2013-10-08T00:00:00,1406,173
7.0,18,165.56,165.56,0.0,2013-10-09T00:00:00,1406,173
7.0,19,169.11,169.11,0.0,2013-10-10T00:00:00,1471,173
4.0,19,170.26,170.26,0.0,2013-10-11T00:00:00,1501,173
10.0,18,170.95,170.95,0.0,2013-10-14T00:00:00,1412,173
6.0,18,169.76,169.76,0.0,2013-10-15T00:00:00,1412,173
0.0,18,172.06,172.06,0.0,2013-10-16T00:00:00,1412,173
1.0,19,173.21,173.21,0.0,2013-10-17T00:00:00,1456,173
7.0,19,174.38,174.38,0.0,2013-10-18T00:00:00,1498,174
5.0,19,174.41,174.41,0.0,2013-10-21T00:00:00,1496,174
5.0,19,175.44,175.44,0.0,2013-10-22T00:00:00,1516,174
3.0,19,174.58,174.58,0.0,2013-10-23T00:00:00,1516,174
4.0,20,175.13,175.13,0.0,2013-10-24T00:00:00,1556,174
13.0,20,175.93,175.93,0.0,2013-10-25T00:00:00,1587,174
6.0,19,176.25,176.25,0.0,2013-10-28T00:00:00,1498,174
9.0,19,177.2,177.2,0.0,2013-10-29T00:00:00,1498,174
5.0,19,176.29,176.29,7.0,2013-10-30T00:00:00,1498,174
7.0,20,175.75,175.75,7.0,2013-10-31T00:00:00,1537,176
4.0,20,176.22,176.22,7.0,2013-11-01T00:00:00,1537,176
4.0,19,176.84,176.84,7.0,2013-11-04T00:00:00,1448,176
5.0,19,176.27,176.27,7.0,2013-11-05T00:00:00,1448,176
6.0,19,177.18,177.18,7.0,2013-11-06T00:00:00,1448,176
4.0,19,174.88,174.88,7.0,2013-11-07T00:00:00,1459,176
4.0,19,177.21,177.21,7.0,2013-11-08T00:00:00,1483,176
5.0,19,177.29,177.29,7.0,2013-11-11T00:00:00,1410,166
0.0,19,176.94,176.94,7.0,2013-11-12T00:00:00,1410,166
2.0,19,178.39,178.39,7.0,2013-11-13T00:00:00,1411,166
9.0,20,179.31,179.31,7.0,2013-11-14T00:00:00,1462,166
5.0,20,180.05,180.05,7.0,2013-11-15T00:00:00,1479,166
2.0,19,179.43,179.43,7.0,2013-11-18T00:00:00,1405,166
7.0,19,179.01,179.01,7.0,2013-11-19T00:00:00,1405,166
4.0,19,178.47,178.47,7.0,2013-11-20T00:00:00,1405,166
7.0,20,179.93,179.93,7.0,2013-11-21T00:00:00,1480,169
3.0,20,180.79,180.79,7.0,2013-11-22T00:00:00,1480,169
2.0,19,180.66,180.66,7.0,2013-11-25T00:00:00,1393,169
7.0,19,180.66,180.66,7.0,2013-11-26T00:00:00,1393,169
3.0,19,181.14,181.14,7.0,2013-11-27T00:00:00,1393,169
1.0,20,181.0,181.0,7.0,2013-11-29T00:00:00,1446,169
2.0,19,180.47,180.47,7.0,2013-12-02T00:00:00,1354,166
0.0,19,179.89,179.89,7.0,2013-12-03T00:00:00,1354,166
4.0,19,179.7,179.7,7.0,2013-12-04T00:00:00,1354,166
1.0,19,179.0,179.0,7.0,2013-12-05T00:00:00,1375,166
2.0,19,180.99,180.99,7.0,2013-12-06T00:00:00,1510,167
3.0,18,181.38,181.38,7.0,2013-12-09T00:00:00,1431,163
4.0,18,180.76,180.76,7.0,2013-12-10T00:00:00,1431,163
4.0,18,178.69,178.69,7.0,2013-12-11T00:00:00,1431,163
5.0,19,178.11,178.11,7.0,2013-12-12T00:00:00,1478,165
2.0,19,178.08,178.08,7.0,2013-12-13T00:00:00,1514,166
3.0,18,179.22,179.22,7.0,2013-12-16T00:00:00,1444,166
2.0,18,178.57,178.57,7.0,2013-12-17T00:00:00,1444,166
6.0,18,181.68,181.68,7.0,2013-12-18T00:00:00,1444,166
3.0,19,181.64,181.64,7.0,2013-12-19T00:00:00,1483,166
8.0,20,181.52,181.52,9.0,2013-12-20T00:00:00,1524,166
6.0,20,182.48,182.48,7.0,2013-12-23T00:00:00,1438,187
3.0,20,182.93,182.93,7.0,2013-12-24T00:00:00,1517,187
5.0,22,183.85,183.85,7.0,2013-12-26T00:00:00,1582,187
3.0,22,183.81,183.81,7.0,2013-12-27T00:00:00,1731,188
4.0,21,183.81,183.81,7.0,2013-12-30T00:00:00,1662,188
7.0,21,184.46,184.46,7.0,2013-12-31T00:00:00,1662,188
3.0,22,182.9,182.9,0.0,2014-01-03T00:00:00,1727,191
3.0,21,182.47,182.47,0.0,2014-01-06T00:00:00,1651,190
3.0,21,183.54,183.54,0.0,2014-01-07T00:00:00,1679,190
2.0,21,183.5,183.5,0.0,2014-01-08T00:00:00,1701,190
3.0,21,183.63,183.63,0.0,2014-01-09T00:00:00,1715,190
3.0,21,184.04,184.04,0.0,2014-01-10T00:00:00,1715,190
3.0,20,181.66,181.66,0.0,2014-01-13T00:00:00,1632,190
5.0,20,183.68,183.68,0.0,2014-01-14T00:00:00,1632,190
9.0,20,184.64,184.64,0.0,2014-01-15T00:00:00,1632,190
10.0,21,184.41,184.41,0.0,2014-01-16T00:00:00,1680,190
4.0,21,183.66,183.66,0.0,2014-01-17T00:00:00,1680,190
8.0,20,184.14,184.14,0.0,2014-01-21T00:00:00,1537,190
8.0,21,184.33,184.33,0.0,2014-01-22T00:00:00,1659,190
5.0,22,182.7,182.7,0.0,2014-01-23T00:00:00,1695,190
1.0,22,179.07,179.07,0.0,2014-01-24T00:00:00,1695,190
4.0,21,178.22,178.22,0.0,2014-01-27T00:00:00,1624,190
0.0,21,179.1,179.1,0.0,2014-01-28T00:00:00,1636,190
3.0,21,177.3,177.3,0.0,2014-01-29T00:00:00,1636,190
3.0,22,179.3,179.3,0.0,2014-01-30T00:00:00,1675,190
2.0,22,178.02,178.02,0.0,2014-01-31T00:00:00,1675,190
3.0,21,174.0,174.0,0.0,2014-02-03T00:00:00,1597,190
2.0,21,175.37,175.37,0.0,2014-02-04T00:00:00,1686,190
0.0,21,175.1,175.1,0.0,2014-02-05T00:00:00,1696,190
4.0,22,177.35,177.35,0.0,2014-02-06T00:00:00,1716,190
3.0,22,179.69,179.69,0.0,2014-02-07T00:00:00,1731,190
2.0,21,180.0,180.0,0.0,2014-02-10T00:00:00,1655,190
6.0,21,181.97,181.97,0.0,2014-02-11T00:00:00,1655,190
4.0,21,182.0,182.0,0.0,2014-02-12T00:00:00,1655,190
5.0,22,183.1,183.1,0.0,2014-02-13T00:00:00,1714,190
0.0,22,184.03,184.03,0.0,2014-02-14T00:00:00,1714,190
4.0,21,184.3,184.3,0.0,2014-02-18T00:00:00,1742,201
6.0,21,183.0,183.0,0.0,2014-02-19T00:00:00,1742,201
6.0,22,184.25,184.25,0.0,2014-02-20T00:00:00,1790,201
5.0,22,183.91,183.91,0.0,2014-02-21T00:00:00,1791,201
5.0,22,185.17,185.17,0.0,2014-02-24T00:00:00,1732,201
7.0,22,184.67,184.67,0.0,2014-02-25T00:00:00,1732,201
4.0,22,184.87,184.87,0.0,2014-02-26T00:00:00,1732,201
6.0,23,185.72,185.72,0.0,2014-02-27T00:00:00,1766,201
3.0,23,186.26,186.26,0.0,2014-02-28T00:00:00,1766,201
5.0,22,184.86,184.86,0.0,2014-03-03T00:00:00,1682,201
2.0,22,187.69,187.69,0.0,2014-03-04T00:00:00,1695,205
6.0,22,187.75,187.75,0.0,2014-03-05T00:00:00,1711,205
1.0,23,188.14,188.14,0.0,2014-03-06T00:00:00,1773,205
2.0,23,188.18,188.18,0.0,2014-03-07T00:00:00,1773,205
3.0,22,188.14,188.14,0.0,2014-03-10T00:00:00,1688,205
9.0,22,187.21,187.21,0.0,2014-03-11T00:00:00,1688,205
4.0,22,187.27,187.27,0.0,2014-03-12T00:00:00,1708,205
8.0,23,185.12,185.12,0.0,2014-03-13T00:00:00,1798,205
6.0,23,184.62,184.62,0.0,2014-03-14T00:00:00,1809,205
4.0,22,186.39,186.39,0.0,2014-03-17T00:00:00,1753,230
15.0,22,187.68,187.68,0.0,2014-03-18T00:00:00,1825,230
5.0,22,186.6,186.6,0.0,2014-03-19T00:00:00,1873,234
3.0,22,187.75,187.75,0.0,2014-03-20T00:00:00,1873,234
4.0,22,186.28,186.28,0.0,2014-03-21T00:00:00,1873,234
3.0,22,185.43,185.43,0.0,2014-03-24T00:00:00,1806,242
9.0,22,186.3,186.3,0.0,2014-03-25T00:00:00,1810,242
5.0,22,185.02,185.02,0.0,2014-03-26T00:00:00,1815,242
7.0,23,184.64,184.64,0.0,2014-03-27T00:00:00,1852,242
12.0,23,185.47,185.47,0.0,2014-03-28T00:00:00,1852,242
6.0,22,187.05,187.05,0.0,2014-03-31T00:00:00,1731,214
1.0,22,188.28,188.28,1.0,2014-04-01T00:00:00,1721,214
7.0,22,188.88,188.88,4.0,2014-04-02T00:00:00,1724,217
3.0,23,188.69,188.69,0.0,2014-04-03T00:00:00,1757,214
3.0,23,186.37,186.37,1.0,2014-04-04T00:00:00,1758,214
7.0,22,184.31,184.31,0.0,2014-04-07T00:00:00,1658,214
6.0,22,185.07,185.07,0.0,2014-04-08T00:00:00,1658,214
7.0,22,187.1,187.1,0.0,2014-04-09T00:00:00,1658,214
2.0,23,183.34,183.34,0.0,2014-04-10T00:00:00,1745,219
1.0,23,181.55,181.55,0.0,2014-04-11T00:00:00,1756,219
3.0,22,183.03,183.03,0.0,2014-04-14T00:00:00,1657,215
4.0,22,184.16,184.16,0.0,2014-04-15T00:00:00,1657,215
2.0,22,186.11,186.11,0.0,2014-04-16T00:00:00,1657,215
5.0,22,186.46,186.46,0.0,2014-04-17T00:00:00,1657,215
1.0,22,187.04,187.04,0.0,2014-04-21T00:00:00,1617,215
1.0,22,187.84,187.84,0.0,2014-04-22T00:00:00,1617,215
5.0,22,187.47,187.47,0.0,2014-04-23T00:00:00,1617,215
1.0,23,187.81,187.81,0.0,2014-04-24T00:00:00,1699,215
1.0,23,186.27,186.27,0.0,2014-04-25T00:00:00,1699,215
3.0,22,186.9,186.9,0.0,2014-04-28T00:00:00,1626,215
1.0,22,187.79,187.79,0.0,2014-04-29T00:00:00,1626,215
5.0,22,188.25,188.25,0.0,2014-04-30T00:00:00,1626,215
1.0,23,188.29,188.29,0.0,2014-05-01T00:00:00,1692,215
3.0,23,188.08,188.08,0.0,2014-05-02T00:00:00,1692,215
6.0,22,188.45,188.45,0.0,2014-05-05T00:00:00,1626,215
6.0,22,186.77,186.77,0.0,2014-05-06T00:00:00,1626,215
5.0,22,187.95,187.95,0.0,2014-05-07T00:00:00,1626,215
4.0,23,187.63,187.63,0.0,2014-05-08T00:00:00,1704,215
6.0,23,187.97,187.97,0.0,2014-05-09T00:00:00,1714,215
9.0,22,189.82,189.82,0.0,2014-05-12T00:00:00,1647,215
3.0,22,189.91,189.91,0.0,2014-05-13T00:00:00,1650,215
1.0,22,189.1,189.1,0.0,2014-05-14T00:00:00,1650,215
3.0,22,187.36,187.36,0.0,2014-05-15T00:00:00,1656,215
0.0,22,188.07,188.07,0.0,2014-05-16T00:00:00,1656,215
2.0,21,188.8,188.8,0.0,2014-05-19T00:00:00,1572,215
5.0,21,187.59,187.59,0.0,2014-05-20T00:00:00,1572,215
2.0,21,189.1,189.1,0.0,2014-05-21T00:00:00,1572,215
7.0,22,189.58,189.58,0.0,2014-05-22T00:00:00,1626,215
3.0,22,190.39,190.39,0.0,2014-05-23T00:00:00,1626,215
5.0,21,191.52,191.52,0.0,2014-05-27T00:00:00,1569,210
4.0,21,191.33,191.33,0.0,2014-05-28T00:00:00,1569,210
7.0,22,192.34,192.34,0.0,2014-05-29T00:00:00,1615,210
5.0,22,192.69,192.69,0.0,2014-05-30T00:00:00,1625,210
5.0,21,192.86,192.86,0.0,2014-06-02T00:00:00,1539,210
2.0,21,192.81,192.81,0.0,2014-06-03T00:00:00,1539,210
10.0,21,193.18,193.18,0.0,2014-06-04T00:00:00,1539,210
8.0,22,194.44,194.44,0.0,2014-06-05T00:00:00,1617,219
6.0,22,195.35,195.35,0.0,2014-06-06T00:00:00,1617,219
10.0,21,195.59,195.59,0.0,2014-06-09T00:00:00,1551,219
5.0,21,195.55,195.55,0.0,2014-06-10T00:00:00,1553,219
1.0,21,194.91,194.91,0.0,2014-06-11T00:00:00,1553,219
5.0,22,193.57,193.57,0.0,2014-06-12T00:00:00,1608,219
8.0,22,194.12,194.12,0.0,2014-06-13T00:00:00,1613,219
9.0,21,194.34,194.34,0.0,2014-06-16T00:00:00,1530,212
13.0,21,194.82,194.82,0.0,2014-06-17T00:00:00,1530,212
6.0,21,196.25,196.25,0.0,2014-06-18T00:00:00,1530,212
11.0,21,196.48,196.48,0.0,2014-06-19T00:00:00,1539,212
1.0,21,195.97,195.97,0.0,2014-06-20T00:00:00,1547,212
9.0,21,195.88,195.88,0.0,2014-06-23T00:00:00,1435,196
7.0,21,194.68,194.68,0.0,2014-06-24T00:00:00,1436,196
5.0,22,195.63,195.63,0.0,2014-06-25T00:00:00,1505,198
5.0,23,195.45,195.45,0.0,2014-06-26T00:00:00,1584,198
8.0,23,195.82,195.82,0.0,2014-06-27T00:00:00,1584,198
5.0,22,195.76,195.76,0.0,2014-06-30T00:00:00,1512,197
1.0,22,197.05,197.05,10.0,2014-07-01T00:00:00,1491,197
6.0,22,197.21,197.21,10.0,2014-07-02T00:00:00,1491,197
3.0,23,198.2,198.2,0.0,2014-07-03T00:00:00,1529,198
7.0,22,197.51,197.51,0.0,2014-07-07T00:00:00,1471,198
2.0,22,196.24,196.24,0.0,2014-07-08T00:00:00,1471,198
7.0,22,197.12,197.12,0.0,2014-07-09T00:00:00,1481,198
8.0,23,196.33,196.33,0.0,2014-07-10T00:00:00,1574,200
7.0,23,196.6,196.6,0.0,2014-07-11T00:00:00,1574,200
5.0,22,197.59,197.59,3.0,2014-07-14T00:00:00,1523,200
5.0,22,197.21,197.21,1.0,2014-07-15T00:00:00,1521,198
5.0,22,198.02,198.02,3.0,2014-07-16T00:00:00,1523,200
5.0,22,195.73,195.73,1.0,2014-07-17T00:00:00,1526,199
11.0,22,197.68,197.68,1.0,2014-07-18T00:00:00,1526,199
6.0,22,197.3,197.3,1.0,2014-07-21T00:00:00,1471,187
7.0,22,198.26,198.26,1.0,2014-07-22T00:00:00,1475,187
10.0,22,198.65,198.65,1.0,2014-07-23T00:00:00,1475,187
4.0,23,198.66,198.66,1.0,2014-07-24T00:00:00,1550,192
3.0,23,197.71,197.71,1.0,2014-07-25T00:00:00,1555,192
6.0,22,197.79,197.79,1.0,2014-07-28T00:00:00,1482,188
3.0,22,196.96,196.96,1.0,2014-07-29T00:00:00,1482,188
3.0,22,196.99,196.99,1.0,2014-07-30T00:00:00,1482,188
3.0,23,193.18,193.18,1.0,2014-07-31T00:00:00,1554,188
2.0,23,192.46,192.46,1.0,2014-08-01T00:00:00,1559,188
5.0,22,192.03,192.03,1.0,2014-08-05T00:00:00,1496,188
4.0,22,192.05,192.05,1.0,2014-08-06T00:00:00,1502,188
4.0,23,191.06,191.06,1.0,2014-08-07T00:00:00,1577,192
3.0,23,193.22,193.22,1.0,2014-08-08T00:00:00,1574,192
8.0,22,193.81,193.81,4.0,2014-08-11T00:00:00,1513,191
8.0,22,193.55,193.55,1.0,2014-08-12T00:00:00,1523,191
4.0,22,194.85,194.85,1.0,2014-08-13T00:00:00,1523,191
5.0,22,195.71,195.71,5.0,2014-08-14T00:00:00,1531,194
2.0,22,195.71,195.71,5.0,2014-08-15T00:00:00,1531,194
2.0,22,197.35,197.35,5.0,2014-08-18T00:00:00,1504,190
6.0,22,198.4,198.4,5.0,2014-08-19T00:00:00,1506,192
5.0,22,198.93,198.93,1.0,2014-08-20T00:00:00,1503,189
8.0,23,199.5,199.5,5.0,2014-08-21T00:00:00,1572,198
4.0,23,199.13,199.13,1.0,2014-08-22T00:00:00,1568,195
7.0,22,200.15,200.15,1.0,2014-08-25T00:00:00,1507,195
5.0,22,200.34,200.34,1.0,2014-08-26T00:00:00,1507,195
6.0,22,200.31,200.31,1.0,2014-08-27T00:00:00,1507,195
3.0,23,200.11,200.11,1.0,2014-08-28T00:00:00,1558,195
5.0,23,200.7,200.7,1.0,2014-08-29T00:00:00,1558,195
10.0,22,200.58,200.58,0.0,2014-09-02T00:00:00,1483,190
5.0,22,200.5,200.5,0.0,2014-09-03T00:00:00,1492,192
2.0,23,200.22,200.22,12.0,2014-09-04T00:00:00,1820,218
1.0,23,201.15,201.15,12.0,2014-09-05T00:00:00,1886,222
5.0,22,200.6,200.6,12.0,2014-09-08T00:00:00,1791,222
1.0,22,199.32,199.32,12.0,2014-09-09T00:00:00,1791,222
8.0,22,200.08,200.08,0.0,2014-09-10T00:00:00,1779,222
7.0,23,200.28,200.28,0.0,2014-09-11T00:00:00,1861,222
0.0,23,199.12,199.12,0.0,2014-09-12T00:00:00,1861,222
7.0,22,198.98,198.98,0.0,2014-09-15T00:00:00,1766,222
5.0,22,200.49,200.49,0.0,2014-09-16T00:00:00,1766,222
5.0,22,200.74,200.74,0.0,2014-09-17T00:00:00,1814,226
2.0,22,201.76,201.76,0.0,2014-09-18T00:00:00,1819,226
6.0,22,200.72,200.72,0.0,2014-09-19T00:00:00,1819,226
3.0,21,199.11,199.11,0.0,2014-09-22T00:00:00,1740,224
7.0,21,197.99,197.99,0.0,2014-09-23T00:00:00,1742,224
12.0,21,199.58,199.58,0.0,2014-09-24T00:00:00,1742,224
7.0,22,196.36,196.36,0.0,2014-09-25T00:00:00,1812,225
3.0,22,197.98,197.98,0.0,2014-09-26T00:00:00,1812,225
2.0,21,197.48,197.48,0.0,2014-09-29T00:00:00,1704,218
9.0,21,197.03,197.03,0.0,2014-09-30T00:00:00,1704,218
3.0,21,194.48,194.48,0.0,2014-10-01T00:00:00,1687,218
5.0,22,194.41,194.41,0.0,2014-10-02T00:00:00,1853,220
4.0,22,196.54,196.54,0.0,2014-10-03T00:00:00,1853,220
2.0,21,196.25,196.25,0.0,2014-10-06T00:00:00,1753,220
15.0,21,193.35,193.35,0.0,2014-10-07T00:00:00,1753,220
4.0,21,196.72,196.72,0.0,2014-10-08T00:00:00,1753,220
6.0,22,192.83,192.83,0.0,2014-10-09T00:00:00,1834,220
3.0,22,190.65,190.65,0.0,2014-10-10T00:00:00,1847,220
1.0,21,187.46,187.46,0.0,2014-10-13T00:00:00,1743,220
3.0,21,187.67,187.67,0.0,2014-10-14T00:00:00,1753,220
1.0,21,186.33,186.33,0.0,2014-10-15T00:00:00,1842,220
1.0,21,186.16,186.16,0.0,2014-10-16T00:00:00,1977,232
4.0,21,188.65,188.65,0.0,2014-10-17T00:00:00,1977,232
1.0,20,190.33,190.33,0.0,2014-10-20T00:00:00,1833,212
4.0,20,193.96,193.96,0.0,2014-10-21T00:00:00,1869,212
2.0,20,192.64,192.64,0.0,2014-10-22T00:00:00,1869,212
2.0,21,195.0,195.0,0.0,2014-10-23T00:00:00,1938,212
4.0,21,196.42,196.42,0.0,2014-10-24T00:00:00,1938,212
6.0,20,196.06,196.06,0.0,2014-10-27T00:00:00,1810,212
7.0,20,198.37,198.37,0.0,2014-10-28T00:00:00,1822,212
13.0,20,198.13,198.13,0.0,2014-10-29T00:00:00,1822,212
3.0,21,199.38,199.38,0.0,2014-10-30T00:00:00,1871,212
5.0,21,201.69,201.69,0.0,2014-10-31T00:00:00,1875,212
9.0,20,201.69,201.69,0.0,2014-11-03T00:00:00,1751,212
5.0,20,201.17,201.17,0.0,2014-11-04T00:00:00,1751,212
4.0,20,202.33,202.33,0.0,2014-11-05T00:00:00,1751,212
6.0,21,203.17,203.17,0.0,2014-11-06T00:00:00,1843,212
9.0,21,203.3,203.3,0.0,2014-11-07T00:00:00,1849,212
8.0,20,203.94,203.94,0.0,2014-11-10T00:00:00,1723,212
6.0,20,204.12,204.12,0.0,2014-11-11T00:00:00,1723,212
9.0,20,203.99,203.99,0.0,2014-11-12T00:00:00,1725,212
6.0,21,204.07,204.07,0.0,2014-11-13T00:00:00,1811,214
7.0,21,204.18,204.18,0.0,2014-11-14T00:00:00,1811,214
11.0,21,204.36,204.36,0.0,2014-11-17T00:00:00,1718,214
6.0,21,205.5,205.5,0.0,2014-11-18T00:00:00,1747,214
8.0,21,205.2,205.2,0.0,2014-11-19T00:00:00,1747,214
5.0,21,205.53,205.53,0.0,2014-11-20T00:00:00,1749,214
6.0,21,206.59,206.59,0.0,2014-11-21T00:00:00,1749,214
13.0,21,207.29,207.29,0.0,2014-11-24T00:00:00,1740,217
8.0,21,207.11,207.11,0.0,2014-11-25T00:00:00,1740,217
17.0,22,207.7,207.7,0.0,2014-11-26T00:00:00,1905,217
0.0,22,207.22,207.22,0.0,2014-11-28T00:00:00,1908,217
7.0,21,205.8,205.8,0.0,2014-12-01T00:00:00,1768,197
6.0,21,207.07,207.07,0.0,2014-12-02T00:00:00,1768,197
6.0,21,207.87,207.87,0.0,2014-12-03T00:00:00,1768,197
6.0,22,207.64,207.64,0.0,2014-12-04T00:00:00,1849,197
8.0,22,208.04,208.04,0.0,2014-12-05T00:00:00,1852,197
6.0,21,206.6,206.6,0.0,2014-12-08T00:00:00,1768,194
6.0,21,206.59,206.59,0.0,2014-12-09T00:00:00,1768,194
4.0,21,203.22,203.22,0.0,2014-12-10T00:00:00,1770,194
1.0,22,204.2,204.2,0.0,2014-12-11T00:00:00,1825,194
3.0,22,201.05,201.05,0.0,2014-12-12T00:00:00,1842,200
0.0,21,199.77,199.77,0.0,2014-12-15T00:00:00,1782,208
3.0,21,197.95,197.95,0.0,2014-12-16T00:00:00,1782,208
3.0,21,201.86,201.86,0.0,2014-12-17T00:00:00,1789,208
3.0,21,206.64,206.64,0.0,2014-12-18T00:00:00,1824,213
2.0,21,206.7,206.7,0.0,2014-12-19T00:00:00,1824,213
0.0,20,207.4,207.4,0.0,2014-12-22T00:00:00,1717,210
3.0,20,207.79,207.79,21.0,2014-12-23T00:00:00,1738,210
1.0,22,207.77,207.77,0.0,2014-12-24T00:00:00,1820,210
1.0,22,208.51,208.51,0.0,2014-12-26T00:00:00,1820,210
5.0,23,208.65,208.65,0.0,2014-12-29T00:00:00,1714,210
2.0,23,207.68,207.68,0.0,2014-12-30T00:00:00,1730,211
2.0,24,205.65,205.65,0.0,2014-12-31T00:00:00,1861,211
5.0,24,205.61,205.61,16.0,2015-01-02T00:00:00,1822,211
1.0,23,201.75,201.75,0.0,2015-01-05T00:00:00,1726,211
5.0,23,199.97,199.97,0.0,2015-01-06T00:00:00,1739,211
7.0,23,202.21,202.21,16.0,2015-01-07T00:00:00,1764,211
5.0,24,205.9,205.9,0.0,2015-01-08T00:00:00,1812,211
3.0,24,204.22,204.22,0.0,2015-01-09T00:00:00,1819,211
1.0,23,202.49,202.49,0.0,2015-01-12T00:00:00,1753,211
3.0,23,201.95,201.95,0.0,2015-01-13T00:00:00,1753,211
1.0,23,200.8,200.8,0.0,2015-01-14T00:00:00,1766,211
3.0,23,199.14,199.14,0.0,2015-01-15T00:00:00,1767,211
2.0,23,201.79,201.79,0.0,2015-01-16T00:00:00,1767,211
1.0,23,202.04,202.04,0.0,2015-01-20T00:00:00,1723,198
6.0,22,203.02,203.02,0.0,2015-01-21T00:00:00,1585,196
3.0,24,206.12,206.12,0.0,2015-01-22T00:00:00,1786,198
2.0,24,204.95,204.95,0.0,2015-01-23T00:00:00,1786,198
4.0,23,205.47,205.47,0.0,2015-01-26T00:00:00,1729,195
1.0,23,202.72,202.72,0.0,2015-01-27T00:00:00,1729,195
2.0,23,200.06,200.06,0.0,2015-01-28T00:00:00,1729,195
3.0,24,201.84,201.84,0.0,2015-01-29T00:00:00,1791,195
2.0,24,199.18,199.18,0.0,2015-01-30T00:00:00,1796,195
0.0,23,201.79,201.79,0.0,2015-02-02T00:00:00,1770,207
4.0,23,204.8,204.8,0.0,2015-02-03T00:00:00,1772,207
1.0,23,203.89,203.89,0.0,2015-02-04T00:00:00,1772,207
7.0,24,206.12,206.12,0.0,2015-02-05T00:00:00,1860,208
2.0,24,205.48,205.48,0.0,2015-02-06T00:00:00,1860,208
