coefficient,confidence_interval_high,confidence_interval_low,model,observation_count,p_value,r_squared,standard_error,t_statistic,term
0.013388434760706051,0.022359945921166156,0.004416923600245946,vendor_iv_cross_underlying_one_way_cluster,13448,0.0034455743331846724,0.5893346387655827,0.004577385723016464,2.924908576829127,C(quote_date)[T.Timestamp('2020-01-27 00:00:00')]
0.0058230271069999945,0.017776683280674783,-0.006130629066674795,vendor_iv_cross_underlying_one_way_cluster,13448,0.33969693688809477,0.5893346387655827,0.006098916239259346,0.9547642365567467,C(quote_date)[T.Timestamp('2020-01-28 00:00:00')]
0.007396551290816889,0.02484786538106147,-0.010054762799427693,vendor_iv_cross_underlying_one_way_cluster,13448,0.4061377020499901,0.5893346387655827,0.00890389528986161,0.8307095995658155,C(quote_date)[T.Timestamp('2020-01-29 00:00:00')]
0.012594429758142634,0.03828011142781318,-0.013091251911527909,vendor_iv_cross_underlying_one_way_cluster,13448,0.3365386875186267,0.5893346387655827,0.013105180438148826,0.9610268105489483,C(quote_date)[T.Timestamp('2020-01-30 00:00:00')]
0.014613435726559668,0.03272087499553545,-0.0034940035424161145,vendor_iv_cross_underlying_one_way_cluster,13448,0.11370204179604532,0.5893346387655827,0.009238659185477362,1.5817701933989667,C(quote_date)[T.Timestamp('2020-01-31 00:00:00')]
0.03392504246875734,0.06866862943041102,-0.0008185444928963392,vendor_iv_cross_underlying_one_way_cluster,13448,0.0556472434943986,0.5893346387655827,0.01772664560966766,1.9137880462988153,C(quote_date)[T.Timestamp('2020-02-03 00:00:00')]
0.06564694556791684,0.1924216358183993,-0.06112774468256563,vendor_iv_cross_underlying_one_way_cluster,13448,0.3101459176609467,0.5893346387655827,0.06468215296325089,1.0149159012257074,C(quote_date)[T.Timestamp('2020-02-04 00:00:00')]
0.019458941420612927,0.060956157340187125,-0.02203827449896127,vendor_iv_cross_underlying_one_way_cluster,13448,0.3580592353339579,0.5893346387655827,0.021172437987074733,0.9190694728916975,C(quote_date)[T.Timestamp('2020-02-05 00:00:00')]
-0.002339620904599116,0.004623337306920249,-0.009302579116118481,vendor_iv_cross_underlying_one_way_cluster,13448,0.5101740248213718,0.5893346387655827,0.0035525949795212008,-0.658566742926163,C(quote_date)[T.Timestamp('2020-02-06 00:00:00')]
0.007475297192612558,0.025269674310239423,-0.010319079925014305,vendor_iv_cross_underlying_one_way_cluster,13448,0.4102989920300437,0.5893346387655827,0.009078930663005361,0.823367582602293,C(quote_date)[T.Timestamp('2020-02-07 00:00:00')]
-0.005376128943916957,-0.002436245182530686,-0.008316012705303227,vendor_iv_cross_underlying_one_way_cluster,13448,0.00033816240530865006,0.5893346387655827,0.0014999682568535438,-3.584161810993497,C(quote_date)[T.Timestamp('2020-02-10 00:00:00')]
0.016058908857793926,0.04909197512748044,-0.016974157411892583,vendor_iv_cross_underlying_one_way_cluster,13448,0.3406764192747803,0.5893346387655827,0.016853914934277937,0.9528295900635462,C(quote_date)[T.Timestamp('2020-02-11 00:00:00')]
0.011009500260437694,0.039669846859566316,-0.017650846338690924,vendor_iv_cross_underlying_one_way_cluster,13448,0.4515131734681409,0.5893346387655827,0.014622894515000161,0.7528947329233724,C(quote_date)[T.Timestamp('2020-02-12 00:00:00')]
