crossed_market_rows,expiries,maximum_spot,minimum_spot,quote_date,raw_rows,strikes,underlying
0,14,369.5,369.5,2020-06-24T00:00:00,1101,128,NVDA
0,15,379.61,379.61,2020-06-25T00:00:00,1141,128,NVDA
0,15,366.38,366.38,2020-06-26T00:00:00,1141,128,NVDA
0,14,367.86,367.86,2020-06-29T00:00:00,1064,121,NVDA
0,14,379.31,379.31,2020-06-30T00:00:00,1074,121,NVDA
0,14,380.94,380.94,2020-07-01T00:00:00,1078,121,NVDA
0,15,384.69,384.69,2020-07-02T00:00:00,1121,121,NVDA
0,14,393.64,393.64,2020-07-06T00:00:00,1031,121,NVDA
0,14,394.79,394.79,2020-07-07T00:00:00,1088,130,NVDA
0,14,408.9,408.9,2020-07-08T00:00:00,1103,131,NVDA
0,15,420.36,420.36,2020-07-09T00:00:00,1169,132,NVDA
0,16,419.18,419.18,2020-07-10T00:00:00,1233,137,NVDA
0,15,402.13,402.13,2020-07-13T00:00:00,1141,135,NVDA
0,15,415.0,415.0,2020-07-14T00:00:00,1196,138,NVDA
0,15,409.06,409.06,2020-07-15T00:00:00,1202,138,NVDA
0,16,405.39,405.39,2020-07-16T00:00:00,1244,138,NVDA
0,17,408.1,408.1,2020-07-17T00:00:00,1301,138,NVDA
0,16,420.43,420.43,2020-07-20T00:00:00,1211,138,NVDA
0,16,413.16,413.16,2020-07-21T00:00:00,1249,138,NVDA
0,16,417.78,417.78,2020-07-22T00:00:00,1249,138,NVDA
0,17,405.46,405.46,2020-07-23T00:00:00,1305,140,NVDA
0,17,407.9,407.9,2020-07-24T00:00:00,1334,140,NVDA
0,16,416.86,416.86,2020-07-27T00:00:00,1240,135,NVDA
0,16,408.57,408.57,2020-07-28T00:00:00,1250,135,NVDA
0,16,418.63,418.63,2020-07-29T00:00:00,1255,135,NVDA
0,17,424.43,424.43,2020-07-30T00:00:00,1298,136,NVDA
0,17,424.43,424.43,2020-07-31T00:00:00,1316,136,NVDA
0,16,440.41,440.41,2020-08-03T00:00:00,1237,136,NVDA
0,16,449.02,449.02,2020-08-04T00:00:00,1246,138,NVDA
0,16,451.69,451.69,2020-08-05T00:00:00,1276,141,NVDA
0,17,453.45,453.45,2020-08-06T00:00:00,1367,150,NVDA
0,17,447.98,447.98,2020-08-07T00:00:00,1407,150,NVDA
0,16,446.61,446.61,2020-08-10T00:00:00,1324,150,NVDA
0,16,434.06,434.06,2020-08-11T00:00:00,1333,150,NVDA
0,16,457.5,457.5,2020-08-12T00:00:00,1339,150,NVDA
0,17,457.72,457.72,2020-08-13T00:00:00,1383,151,NVDA
0,17,462.56,462.56,2020-08-14T00:00:00,1411,153,NVDA
0,16,493.58,493.58,2020-08-17T00:00:00,1330,149,NVDA
0,16,490.42,490.42,2020-08-18T00:00:00,1381,156,NVDA
0,16,485.76,485.76,2020-08-19T00:00:00,1381,156,NVDA
0,17,485.57,485.57,2020-08-20T00:00:00,1421,156,NVDA
0,17,507.12,507.12,2020-08-21T00:00:00,1441,156,NVDA
0,16,508.62,508.62,2020-08-24T00:00:00,1340,159,NVDA
0,16,510.13,510.13,2020-08-25T00:00:00,1404,161,NVDA
0,16,510.92,510.92,2020-08-26T00:00:00,1404,161,NVDA
0,17,505.29,505.29,2020-08-27T00:00:00,1495,171,NVDA
0,17,525.91,525.91,2020-08-28T00:00:00,1546,173,NVDA
0,16,535.05,535.05,2020-08-31T00:00:00,1436,170,NVDA
0,16,553.0,553.0,2020-09-01T00:00:00,1436,170,NVDA
0,16,573.69,573.69,2020-09-02T00:00:00,1522,183,NVDA
0,17,520.75,520.75,2020-09-03T00:00:00,1691,200,NVDA
0,17,504.82,504.82,2020-09-04T00:00:00,1727,200,NVDA
0,16,475.76,475.76,2020-09-08T00:00:00,1615,199,NVDA
0,16,508.51,508.51,2020-09-09T00:00:00,1615,199,NVDA
0,17,491.96,491.96,2020-09-10T00:00:00,1668,199,NVDA
0,17,486.69,486.69,2020-09-11T00:00:00,1694,199,NVDA
0,17,514.84,514.84,2020-09-14T00:00:00,1596,193,NVDA
0,17,519.88,519.88,2020-09-15T00:00:00,1652,193,NVDA
0,17,500.56,500.56,2020-09-16T00:00:00,1652,193,NVDA
0,17,498.54,498.54,2020-09-17T00:00:00,1652,193,NVDA
0,17,487.46,487.46,2020-09-18T00:00:00,1654,193,NVDA
0,16,500.66,500.66,2020-09-21T00:00:00,1508,193,NVDA
0,16,505.74,505.74,2020-09-22T00:00:00,1569,193,NVDA
0,16,485.05,485.05,2020-09-23T00:00:00,1569,193,NVDA
0,17,493.92,493.92,2020-09-24T00:00:00,1630,193,NVDA
1,17,515.0,515.0,2020-09-25T00:00:00,1668,193,NVDA
0,16,521.39,521.39,2020-09-28T00:00:00,1529,192,NVDA
0,16,528.72,528.72,2020-09-29T00:00:00,1532,192,NVDA
0,16,541.12,541.12,2020-09-30T00:00:00,1532,192,NVDA
0,17,544.69,544.69,2020-10-01T00:00:00,1629,194,NVDA
0,17,522.75,522.75,2020-10-02T00:00:00,1670,194,NVDA
0,16,545.7,545.7,2020-10-05T00:00:00,1550,189,NVDA
0,16,549.41,549.41,2020-10-06T00:00:00,1550,189,NVDA
1,16,558.56,558.56,2020-10-07T00:00:00,1572,189,NVDA
0,17,553.79,553.79,2020-10-08T00:00:00,1624,189,NVDA
0,17,550.54,550.54,2020-10-09T00:00:00,1683,189,NVDA
2,16,568.72,568.72,2020-10-12T00:00:00,1558,189,NVDA
0,16,569.91,569.91,2020-10-13T00:00:00,1558,189,NVDA
0,16,563.64,563.64,2020-10-14T00:00:00,1559,189,NVDA
0,16,558.8,558.8,2020-10-15T00:00:00,1593,189,NVDA
0,16,552.26,552.26,2020-10-16T00:00:00,1593,189,NVDA
0,15,539.91,539.91,2020-10-19T00:00:00,1461,189,NVDA
0,15,545.82,545.82,2020-10-20T00:00:00,1534,189,NVDA
0,15,540.99,540.99,2020-10-21T00:00:00,1538,189,NVDA
0,16,534.58,534.58,2020-10-22T00:00:00,1581,189,NVDA
0,16,543.61,543.61,2020-10-23T00:00:00,1620,189,NVDA
0,15,525.68,525.68,2020-10-26T00:00:00,1504,186,NVDA
0,15,535.72,535.72,2020-10-27T00:00:00,1504,186,NVDA
0,15,505.21,505.21,2020-10-28T00:00:00,1504,186,NVDA
0,16,520.46,520.46,2020-10-29T00:00:00,1576,186,NVDA
0,16,502.0,502.0,2020-10-30T00:00:00,1617,186,NVDA
0,15,503.37,503.37,2020-11-02T00:00:00,1516,186,NVDA
0,15,520.79,520.79,2020-11-03T00:00:00,1519,186,NVDA
0,15,551.96,551.96,2020-11-04T00:00:00,1519,186,NVDA
0,16,566.03,566.03,2020-11-05T00:00:00,1573,186,NVDA
0,16,582.48,582.48,2020-11-06T00:00:00,1605,186,NVDA
0,15,545.46,545.46,2020-11-09T00:00:00,1500,182,NVDA
0,15,510.55,510.55,2020-11-10T00:00:00,1593,196,NVDA
0,15,536.72,536.72,2020-11-11T00:00:00,1602,196,NVDA
0,16,538.5,538.5,2020-11-12T00:00:00,1649,196,NVDA
0,16,531.88,531.88,2020-11-13T00:00:00,1674,196,NVDA
0,15,540.96,540.96,2020-11-16T00:00:00,1562,196,NVDA
0,15,536.89,536.89,2020-11-17T00:00:00,1562,196,NVDA
0,15,537.0,537.0,2020-11-18T00:00:00,1562,196,NVDA
0,16,537.79,537.79,2020-11-19T00:00:00,1569,196,NVDA
0,16,523.18,523.18,2020-11-20T00:00:00,1622,196,NVDA
0,15,525.2,525.2,2020-11-23T00:00:00,1493,194,NVDA
0,15,518.36,518.36,2020-11-24T00:00:00,1535,194,NVDA
0,16,529.4,529.4,2020-11-25T00:00:00,1578,194,NVDA
0,15,536.49,536.49,2020-11-30T00:00:00,1495,192,NVDA
0,15,535.35,535.35,2020-12-01T00:00:00,1508,192,NVDA
0,15,541.77,541.77,2020-12-02T00:00:00,1508,192,NVDA
0,16,535.9,535.9,2020-12-03T00:00:00,1563,192,NVDA
0,16,542.38,542.38,2020-12-04T00:00:00,1591,192,NVDA
0,15,544.43,544.43,2020-12-07T00:00:00,1475,192,NVDA
0,15,533.84,533.84,2020-12-08T00:00:00,1477,192,NVDA
0,15,517.4,517.4,2020-12-09T00:00:00,1487,192,NVDA
0,16,518.94,518.94,2020-12-10T00:00:00,1534,192,NVDA
0,16,520.56,520.56,2020-12-11T00:00:00,1560,192,NVDA
0,15,532.13,532.13,2020-12-14T00:00:00,1431,191,NVDA
0,15,534.49,534.49,2020-12-15T00:00:00,1454,191,NVDA
0,15,529.51,529.51,2020-12-16T00:00:00,1465,191,NVDA
0,15,533.79,533.79,2020-12-17T00:00:00,1466,191,NVDA
0,15,530.82,530.82,2020-12-18T00:00:00,1466,191,NVDA
0,14,533.36,533.36,2020-12-21T00:00:00,1293,191,NVDA
0,14,531.13,531.13,2020-12-22T00:00:00,1327,191,NVDA
0,14,520.29,520.29,2020-12-23T00:00:00,1327,191,NVDA
0,14,516.43,516.43,2020-12-28T00:00:00,1265,179,NVDA
0,14,517.75,517.75,2020-12-29T00:00:00,1274,179,NVDA
0,14,525.45,525.45,2020-12-30T00:00:00,1283,179,NVDA
0,15,522.42,522.42,2020-12-31T00:00:00,1339,179,NVDA
0,14,524.71,524.71,2021-01-04T00:00:00,1295,179,NVDA
0,14,536.24,536.24,2021-01-05T00:00:00,1318,179,NVDA
0,15,533.81,533.81,2021-01-07T00:00:00,1377,179,NVDA
0,15,531.16,531.16,2021-01-08T00:00:00,1409,179,NVDA
0,14,544.82,544.82,2021-01-11T00:00:00,1308,179,NVDA
0,14,539.4,539.4,2021-01-12T00:00:00,1335,179,NVDA
0,14,541.22,541.22,2021-01-13T00:00:00,1344,179,NVDA
0,15,527.83,527.83,2021-01-14T00:00:00,1397,179,NVDA
0,15,514.37,514.37,2021-01-15T00:00:00,1426,179,NVDA
0,14,521.01,521.01,2021-01-19T00:00:00,1265,171,NVDA
0,14,534.52,534.52,2021-01-20T00:00:00,1265,171,NVDA
0,15,554.43,554.43,2021-01-21T00:00:00,1366,171,NVDA
0,15,548.5,548.5,2021-01-22T00:00:00,1409,171,NVDA
0,14,546.38,546.38,2021-01-25T00:00:00,1318,169,NVDA
0,14,537.41,537.41,2021-01-26T00:00:00,1318,169,NVDA
0,14,516.49,516.49,2021-01-27T00:00:00,1318,169,NVDA
0,15,521.93,521.93,2021-01-28T00:00:00,1365,169,NVDA
0,15,519.46,519.46,2021-01-29T00:00:00,1430,169,NVDA
0,14,529.48,529.48,2021-02-01T00:00:00,1339,169,NVDA
0,14,542.42,542.42,2021-02-02T00:00:00,1353,171,NVDA
0,14,541.12,541.12,2021-02-03T00:00:00,1353,171,NVDA
0,15,546.75,546.75,2021-02-04T00:00:00,1411,173,NVDA
0,15,543.4,543.4,2021-02-05T00:00:00,1450,173,NVDA
0,14,577.51,577.51,2021-02-08T00:00:00,1356,173,NVDA
0,14,570.25,570.25,2021-02-09T00:00:00,1382,175,NVDA
0,14,590.57,590.57,2021-02-10T00:00:00,1397,178,NVDA
0,15,610.03,610.03,2021-02-11T00:00:00,1489,187,NVDA
0,15,598.64,598.64,2021-02-12T00:00:00,1569,193,NVDA
0,14,613.21,613.21,2021-02-16T00:00:00,1545,254,NVDA
0,14,596.24,596.24,2021-02-17T00:00:00,1558,254,NVDA
0,15,593.16,593.16,2021-02-18T00:00:00,1568,254,NVDA
0,15,597.2,597.2,2021-02-19T00:00:00,1604,254,NVDA
0,14,574.27,574.27,2021-02-22T00:00:00,1503,254,NVDA
0,14,565.65,565.65,2021-02-23T00:00:00,1560,254,NVDA
0,14,580.0,580.0,2021-02-24T00:00:00,1570,254,NVDA
0,15,531.55,531.55,2021-02-25T00:00:00,1614,254,NVDA
0,15,548.57,548.57,2021-02-26T00:00:00,1654,254,NVDA
0,14,554.07,554.07,2021-03-01T00:00:00,1549,254,NVDA
0,14,536.24,536.24,2021-03-02T00:00:00,1560,254,NVDA
0,14,512.17,512.17,2021-03-03T00:00:00,1560,254,NVDA
0,15,494.81,494.81,2021-03-04T00:00:00,1629,254,NVDA
0,15,498.48,498.48,2021-03-05T00:00:00,1681,254,NVDA
0,14,463.04,463.04,2021-03-08T00:00:00,1576,254,NVDA
0,14,500.79,500.79,2021-03-09T00:00:00,1582,254,NVDA
0,14,498.73,498.73,2021-03-10T00:00:00,1582,254,NVDA
0,15,519.78,519.78,2021-03-11T00:00:00,1634,257,NVDA
0,15,514.24,514.24,2021-03-12T00:00:00,1672,257,NVDA
0,14,528.12,528.12,2021-03-15T00:00:00,1547,257,NVDA
0,14,531.38,531.38,2021-03-16T00:00:00,1558,257,NVDA
0,14,533.98,533.98,2021-03-17T00:00:00,1558,257,NVDA
0,14,508.77,508.77,2021-03-18T00:00:00,1562,257,NVDA
0,14,514.02,514.02,2021-03-19T00:00:00,1562,257,NVDA
0,13,527.44,527.44,2021-03-22T00:00:00,1419,257,NVDA
0,13,522.75,522.75,2021-03-23T00:00:00,1454,257,NVDA
0,13,505.67,505.67,2021-03-24T00:00:00,1457,257,NVDA
0,14,501.32,501.32,2021-03-25T00:00:00,1498,257,NVDA
0,14,513.97,513.97,2021-03-26T00:00:00,1527,257,NVDA
0,13,518.07,518.07,2021-03-29T00:00:00,1393,256,NVDA
0,13,514.98,514.98,2021-03-30T00:00:00,1399,256,NVDA
0,13,533.97,533.97,2021-03-31T00:00:00,1410,256,NVDA
0,14,552.73,552.73,2021-04-01T00:00:00,1470,257,NVDA
0,13,559.5,559.5,2021-04-05T00:00:00,1375,254,NVDA
0,13,554.34,554.34,2021-04-06T00:00:00,1388,254,NVDA
0,13,565.74,565.74,2021-04-07T00:00:00,1398,254,NVDA
0,14,572.91,572.91,2021-04-08T00:00:00,1480,254,NVDA
0,14,576.0,576.0,2021-04-09T00:00:00,1512,254,NVDA
0,13,608.29,608.29,2021-04-12T00:00:00,1401,253,NVDA
0,13,627.18,627.18,2021-04-13T00:00:00,1415,253,NVDA
0,13,611.3,611.3,2021-04-14T00:00:00,1415,253,NVDA
0,15,645.49,645.49,2021-04-15T00:00:00,1485,253,NVDA
0,15,636.5,636.5,2021-04-16T00:00:00,1622,253,NVDA
0,14,614.47,614.47,2021-04-19T00:00:00,1468,253,NVDA
0,14,606.84,606.84,2021-04-20T00:00:00,1538,253,NVDA
0,14,614.42,614.42,2021-04-21T00:00:00,1553,253,NVDA
0,15,594.01,594.01,2021-04-22T00:00:00,1631,261,NVDA
0,15,610.62,610.62,2021-04-23T00:00:00,1664,261,NVDA
0,14,619.16,619.16,2021-04-26T00:00:00,1548,261,NVDA
0,14,614.95,614.95,2021-04-27T00:00:00,1560,261,NVDA
0,14,611.32,611.32,2021-04-28T00:00:00,1572,261,NVDA
0,15,613.0,613.0,2021-04-29T00:00:00,1617,262,NVDA
0,15,600.8,600.8,2021-04-30T00:00:00,1657,262,NVDA
0,14,593.38,593.38,2021-05-03T00:00:00,1529,259,NVDA
0,14,574.14,574.14,2021-05-04T00:00:00,1538,259,NVDA
0,14,578.41,578.41,2021-05-05T00:00:00,1558,259,NVDA
0,15,580.94,580.94,2021-05-06T00:00:00,1625,259,NVDA
0,15,592.52,592.52,2021-05-07T00:00:00,1663,259,NVDA
0,15,570.59,570.59,2021-05-10T00:00:00,1597,255,NVDA
0,15,572.25,572.25,2021-05-11T00:00:00,1609,255,NVDA
0,15,550.3,550.3,2021-05-12T00:00:00,1624,255,NVDA
0,16,546.61,546.61,2021-05-13T00:00:00,1688,255,NVDA
0,16,569.66,569.66,2021-05-14T00:00:00,1733,255,NVDA
0,16,566.77,566.77,2021-05-17T00:00:00,1677,252,NVDA
0,16,560.57,560.57,2021-05-18T00:00:00,1677,252,NVDA
0,16,562.97,562.97,2021-05-19T00:00:00,1677,252,NVDA
0,16,584.47,584.47,2021-05-20T00:00:00,1678,252,NVDA
0,16,599.73,599.73,2021-05-21T00:00:00,1678,252,NVDA
0,15,624.48,624.48,2021-05-24T00:00:00,1538,252,NVDA
0,15,625.91,625.91,2021-05-25T00:00:00,1538,252,NVDA
0,15,628.21,628.21,2021-05-26T00:00:00,1538,252,NVDA
0,17,619.01,619.01,2021-05-27T00:00:00,1650,255,NVDA
0,17,649.87,649.87,2021-05-28T00:00:00,1650,255,NVDA
0,16,650.59,650.59,2021-06-01T00:00:00,1526,255,NVDA
0,16,671.25,671.25,2021-06-02T00:00:00,1526,255,NVDA
0,17,678.68,678.68,2021-06-03T00:00:00,1618,263,NVDA
0,17,703.07,703.07,2021-06-04T00:00:00,1618,263,NVDA
0,16,704.58,704.58,2021-06-07T00:00:00,1489,263,NVDA
0,17,698.29,698.29,2021-06-08T00:00:00,1565,263,NVDA
0,17,694.27,694.27,2021-06-09T00:00:00,1743,263,NVDA
0,18,696.79,696.79,2021-06-10T00:00:00,1823,270,NVDA
0,18,712.85,712.85,2021-06-11T00:00:00,1856,270,NVDA
0,17,720.69,720.69,2021-06-14T00:00:00,1703,270,NVDA
0,17,711.59,711.59,2021-06-15T00:00:00,1822,270,NVDA
0,17,711.81,711.81,2021-06-16T00:00:00,1850,270,NVDA
0,17,746.25,746.25,2021-06-17T00:00:00,1860,270,NVDA
0,17,743.93,743.93,2021-06-18T00:00:00,1902,270,NVDA
0,16,737.17,737.17,2021-06-21T00:00:00,1697,261,NVDA
0,16,755.36,755.36,2021-06-22T00:00:00,1697,261,NVDA
0,16,762.31,762.31,2021-06-23T00:00:00,1697,261,NVDA
0,17,768.22,768.22,2021-06-24T00:00:00,1817,275,NVDA
0,17,761.27,761.27,2021-06-25T00:00:00,1817,275,NVDA
0,16,799.42,799.42,2021-06-28T00:00:00,1800,280,NVDA
0,16,801.37,801.37,2021-06-29T00:00:00,1864,282,NVDA
0,16,800.43,800.43,2021-06-30T00:00:00,1956,282,NVDA
0,17,808.69,808.69,2021-07-01T00:00:00,2039,288,NVDA
0,17,819.48,819.48,2021-07-02T00:00:00,2041,288,NVDA
0,16,828.02,828.02,2021-07-06T00:00:00,1868,277,NVDA
0,16,814.86,814.86,2021-07-07T00:00:00,1915,277,NVDA
0,17,796.28,796.28,2021-07-08T00:00:00,1928,280,NVDA
0,17,802.01,802.01,2021-07-09T00:00:00,2035,280,NVDA
0,16,820.84,820.84,2021-07-12T00:00:00,1917,272,NVDA
0,16,809.9,809.9,2021-07-13T00:00:00,1922,272,NVDA
0,16,793.42,793.42,2021-07-14T00:00:00,1946,272,NVDA
0,17,758.06,758.06,2021-07-15T00:00:00,1988,272,NVDA
0,17,726.45,726.45,2021-07-16T00:00:00,1988,272,NVDA
0,16,751.3,751.3,2021-07-19T00:00:00,3646,488,NVDA
0,16,186.13,186.13,2021-07-20T00:00:00,3662,504,NVDA
0,16,194.2,194.2,2021-07-21T00:00:00,1896,265,NVDA
0,17,195.94,195.94,2021-07-22T00:00:00,2015,306,NVDA
0,17,195.59,195.59,2021-07-23T00:00:00,1964,275,NVDA
0,16,192.87,192.87,2021-07-26T00:00:00,1801,265,NVDA
0,16,192.1,192.1,2021-07-27T00:00:00,1822,270,NVDA
0,16,195.02,195.02,2021-07-28T00:00:00,1822,270,NVDA
0,17,196.6,196.6,2021-07-29T00:00:00,1841,270,NVDA
0,17,195.07,195.07,2021-07-30T00:00:00,1858,270,NVDA
0,16,197.5,197.5,2021-08-02T00:00:00,1714,260,NVDA
0,16,198.19,198.19,2021-08-03T00:00:00,1714,260,NVDA
0,16,202.74,202.74,2021-08-04T00:00:00,1723,260,NVDA
0,17,206.38,206.38,2021-08-05T00:00:00,1737,260,NVDA
0,17,203.63,203.63,2021-08-06T00:00:00,1753,260,NVDA
0,16,202.95,202.95,2021-08-09T00:00:00,1608,246,NVDA
0,16,199.39,199.39,2021-08-10T00:00:00,1608,246,NVDA
0,16,196.99,196.99,2021-08-11T00:00:00,1614,246,NVDA
0,17,199.0,199.0,2021-08-12T00:00:00,1629,246,NVDA
0,17,201.89,201.89,2021-08-13T00:00:00,1646,246,NVDA
0,16,199.56,199.56,2021-08-16T00:00:00,1540,234,NVDA
0,16,194.58,194.58,2021-08-17T00:00:00,1540,234,NVDA
0,16,190.4,190.4,2021-08-18T00:00:00,1540,234,NVDA
0,16,197.95,197.95,2021-08-19T00:00:00,1542,234,NVDA
0,16,208.22,208.22,2021-08-20T00:00:00,1542,234,NVDA
0,15,219.48,219.48,2021-08-23T00:00:00,1404,233,NVDA
0,15,217.91,217.91,2021-08-24T00:00:00,1417,233,NVDA
0,15,222.12,222.12,2021-08-25T00:00:00,1421,233,NVDA
0,16,220.68,220.68,2021-08-26T00:00:00,1453,234,NVDA
0,16,226.37,226.37,2021-08-27T00:00:00,1468,234,NVDA
0,15,226.85,226.85,2021-08-30T00:00:00,1381,234,NVDA
0,15,223.76,223.76,2021-08-31T00:00:00,1387,234,NVDA
0,15,224.42,224.42,2021-09-01T00:00:00,1387,234,NVDA
0,16,224.01,224.01,2021-09-02T00:00:00,1402,234,NVDA
0,16,228.41,228.41,2021-09-03T00:00:00,1427,234,NVDA
0,15,226.58,226.58,2021-09-07T00:00:00,1370,234,NVDA
0,15,223.38,223.38,2021-09-08T00:00:00,1370,234,NVDA
0,16,221.77,221.77,2021-09-09T00:00:00,1399,234,NVDA
0,16,224.73,224.73,2021-09-10T00:00:00,1426,234,NVDA
0,16,221.55,221.55,2021-09-13T00:00:00,1398,234,NVDA
0,16,222.51,222.51,2021-09-14T00:00:00,1398,234,NVDA
0,16,223.45,223.45,2021-09-15T00:00:00,1398,234,NVDA
0,16,222.43,222.43,2021-09-16T00:00:00,1403,234,NVDA
0,16,218.93,218.93,2021-09-17T00:00:00,1414,234,NVDA
0,16,211.21,211.21,2021-09-20T00:00:00,1291,223,NVDA
0,16,212.39,212.39,2021-09-21T00:00:00,1337,236,NVDA
0,17,219.44,219.44,2021-09-22T00:00:00,1383,237,NVDA
0,19,224.82,224.82,2021-09-23T00:00:00,1476,238,NVDA
0,19,220.83,220.83,2021-09-24T00:00:00,1480,238,NVDA
0,18,216.56,216.56,2021-09-27T00:00:00,1421,238,NVDA
0,18,206.98,206.98,2021-09-28T00:00:00,1421,238,NVDA
0,18,205.28,205.28,2021-09-29T00:00:00,1421,238,NVDA
0,19,207.02,207.02,2021-09-30T00:00:00,1445,239,NVDA
0,19,207.4,207.4,2021-10-01T00:00:00,1469,239,NVDA
0,18,197.36,197.36,2021-10-04T00:00:00,1418,232,NVDA
0,18,204.5,204.5,2021-10-05T00:00:00,1422,232,NVDA
0,18,207.0,207.0,2021-10-06T00:00:00,1404,229,NVDA
0,19,210.75,210.75,2021-10-07T00:00:00,1419,229,NVDA
0,19,208.26,208.26,2021-10-08T00:00:00,1424,229,NVDA
0,18,206.95,206.95,2021-10-11T00:00:00,1369,225,NVDA
0,18,206.68,206.68,2021-10-12T00:00:00,1373,225,NVDA
0,18,209.39,209.39,2021-10-13T00:00:00,1373,225,NVDA
0,18,217.47,217.47,2021-10-14T00:00:00,1384,225,NVDA
0,18,218.62,218.62,2021-10-15T00:00:00,1388,225,NVDA
0,17,222.22,222.22,2021-10-18T00:00:00,1300,220,NVDA
0,17,222.94,222.94,2021-10-19T00:00:00,1301,220,NVDA
0,17,221.09,221.09,2021-10-20T00:00:00,1301,220,NVDA
0,18,226.86,226.86,2021-10-21T00:00:00,1327,220,NVDA
0,18,227.23,227.23,2021-10-22T00:00:00,1327,220,NVDA
0,17,231.66,231.66,2021-10-25T00:00:00,1269,220,NVDA
0,17,247.17,247.17,2021-10-26T00:00:00,1286,220,NVDA
0,17,244.51,244.51,2021-10-27T00:00:00,1416,228,NVDA
0,18,249.43,249.43,2021-10-28T00:00:00,1461,228,NVDA
0,18,255.68,255.68,2021-10-29T00:00:00,1483,228,NVDA
0,17,258.34,258.34,2021-11-01T00:00:00,1439,229,NVDA
0,17,264.03,264.03,2021-11-02T00:00:00,1439,229,NVDA
0,17,265.97,265.97,2021-11-03T00:00:00,1452,230,NVDA
0,18,298.01,298.01,2021-11-04T00:00:00,1469,230,NVDA
0,18,297.47,297.47,2021-11-05T00:00:00,1635,247,NVDA
0,17,308.04,308.04,2021-11-08T00:00:00,1645,253,NVDA
0,17,306.57,306.57,2021-11-09T00:00:00,1689,253,NVDA
0,17,294.36,294.36,2021-11-10T00:00:00,1696,253,NVDA
0,18,303.91,303.91,2021-11-11T00:00:00,1736,253,NVDA
0,18,303.9,303.9,2021-11-12T00:00:00,1749,253,NVDA
0,17,300.24,300.24,2021-11-15T00:00:00,1664,253,NVDA
0,17,301.9,301.9,2021-11-16T00:00:00,1664,253,NVDA
0,17,292.58,292.58,2021-11-17T00:00:00,1664,253,NVDA
0,17,316.45,316.45,2021-11-18T00:00:00,1664,253,NVDA
0,17,330.0,330.0,2021-11-19T00:00:00,1685,253,NVDA
0,16,319.03,319.03,2021-11-22T00:00:00,1592,257,NVDA
0,16,317.58,317.58,2021-11-23T00:00:00,1620,261,NVDA
0,17,326.73,326.73,2021-11-24T00:00:00,1652,261,NVDA
0,17,315.03,315.03,2021-11-26T00:00:00,1674,261,NVDA
0,16,333.85,333.85,2021-11-29T00:00:00,1585,261,NVDA
0,16,327.58,327.58,2021-11-30T00:00:00,1585,261,NVDA
0,16,313.92,313.92,2021-12-01T00:00:00,1601,261,NVDA
0,17,321.58,321.58,2021-12-02T00:00:00,1630,261,NVDA
0,18,307.23,307.23,2021-12-03T00:00:00,1695,261,NVDA
0,17,300.21,300.21,2021-12-06T00:00:00,1608,261,NVDA
0,17,324.28,324.28,2021-12-07T00:00:00,1634,261,NVDA
0,17,318.31,318.31,2021-12-08T00:00:00,1644,261,NVDA
0,18,304.81,304.81,2021-12-09T00:00:00,1673,261,NVDA
0,18,301.81,301.81,2021-12-10T00:00:00,1703,261,NVDA
0,17,281.56,281.56,2021-12-13T00:00:00,1621,261,NVDA
0,17,283.56,283.56,2021-12-14T00:00:00,1621,261,NVDA
0,18,304.77,304.77,2021-12-15T00:00:00,1680,261,NVDA
0,18,283.85,283.85,2021-12-16T00:00:00,1697,261,NVDA
0,18,277.95,277.95,2021-12-17T00:00:00,1697,261,NVDA
0,17,277.4,277.4,2021-12-20T00:00:00,1545,246,NVDA
0,17,290.76,290.76,2021-12-21T00:00:00,1545,246,NVDA
0,17,294.09,294.09,2021-12-22T00:00:00,1545,246,NVDA
0,18,296.38,296.38,2021-12-23T00:00:00,1579,246,NVDA
0,17,309.5,309.5,2021-12-27T00:00:00,1526,241,NVDA
0,17,303.22,303.22,2021-12-28T00:00:00,1530,241,NVDA
0,17,300.0,300.0,2021-12-29T00:00:00,1530,241,NVDA
0,18,295.95,295.95,2021-12-30T00:00:00,1559,241,NVDA
0,18,294.16,294.16,2021-12-31T00:00:00,1577,241,NVDA
0,17,301.22,301.22,2022-01-03T00:00:00,1513,241,NVDA
0,17,293.09,293.09,2022-01-04T00:00:00,1513,241,NVDA
0,17,276.04,276.04,2022-01-05T00:00:00,1513,241,NVDA
0,18,281.87,281.87,2022-01-06T00:00:00,1546,241,NVDA
0,18,272.33,272.33,2022-01-07T00:00:00,1565,241,NVDA
0,17,274.2,274.2,2022-01-10T00:00:00,1504,241,NVDA
1,17,278.24,278.24,2022-01-11T00:00:00,1504,241,NVDA
0,17,279.87,279.87,2022-01-12T00:00:00,1504,241,NVDA
0,18,265.9,265.9,2022-01-13T00:00:00,1533,241,NVDA
0,18,269.54,269.54,2022-01-14T00:00:00,1551,241,NVDA
0,17,269.42,269.42,2022-01-17T00:00:00,1477,241,NVDA
0,17,259.11,259.11,2022-01-18T00:00:00,1486,241,NVDA
0,17,250.66,250.66,2022-01-19T00:00:00,1486,241,NVDA
0,17,241.5,241.5,2022-01-20T00:00:00,1502,241,NVDA
0,17,233.5,233.5,2022-01-21T00:00:00,1527,241,NVDA
0,16,233.74,233.74,2022-01-24T00:00:00,1356,202,NVDA
