crossed_market_rows,expire_date,maximum_vendor_dte,minimum_vendor_dte,quote_date,raw_rows,strikes
0.0,2021-09-17T00:00:00,611.96,611.96,2020-01-14T00:00:00,58,58
0.0,2021-12-17T00:00:00,703.0,703.0,2020-01-14T00:00:00,167,167
0.0,2022-01-21T00:00:00,738.0,738.0,2020-01-14T00:00:00,61,61
0.0,2022-12-16T00:00:00,1067.0,1067.0,2020-01-14T00:00:00,41,41
1.0,2020-01-15T00:00:00,0.0,0.0,2020-01-15T00:00:00,74,74
0.0,2020-01-17T00:00:00,2.0,2.0,2020-01-15T00:00:00,222,222
2.0,2020-01-21T00:00:00,6.0,6.0,2020-01-15T00:00:00,58,58
2.0,2020-01-22T00:00:00,7.0,7.0,2020-01-15T00:00:00,58,58
2.0,2020-01-24T00:00:00,9.0,9.0,2020-01-15T00:00:00,140,140
2.0,2020-01-27T00:00:00,12.0,12.0,2020-01-15T00:00:00,60,60
3.0,2020-01-29T00:00:00,14.0,14.0,2020-01-15T00:00:00,58,58
3.0,2020-01-31T00:00:00,16.0,16.0,2020-01-15T00:00:00,134,134
2.0,2020-02-03T00:00:00,19.0,19.0,2020-01-15T00:00:00,62,62
1.0,2020-02-05T00:00:00,21.0,21.0,2020-01-15T00:00:00,57,57
1.0,2020-02-07T00:00:00,23.0,23.0,2020-01-15T00:00:00,84,84
0.0,2020-02-10T00:00:00,26.0,26.0,2020-01-15T00:00:00,62,62
0.0,2020-02-12T00:00:00,28.0,28.0,2020-01-15T00:00:00,62,62
3.0,2020-02-14T00:00:00,30.0,30.0,2020-01-15T00:00:00,85,85
4.0,2020-02-18T00:00:00,34.0,34.0,2020-01-15T00:00:00,74,74
0.0,2020-02-19T00:00:00,35.0,35.0,2020-01-15T00:00:00,23,23
4.0,2020-02-21T00:00:00,37.0,37.0,2020-01-15T00:00:00,164,164
1.0,2020-02-28T00:00:00,44.0,44.0,2020-01-15T00:00:00,87,87
3.0,2020-03-20T00:00:00,64.96,64.96,2020-01-15T00:00:00,165,165
2.0,2020-03-31T00:00:00,75.96,75.96,2020-01-15T00:00:00,117,117
3.0,2020-04-17T00:00:00,92.96,92.96,2020-01-15T00:00:00,198,198
0.0,2020-05-15T00:00:00,120.96,120.96,2020-01-15T00:00:00,96,96
1.0,2020-06-19T00:00:00,155.96,155.96,2020-01-15T00:00:00,161,161
1.0,2020-06-30T00:00:00,166.96,166.96,2020-01-15T00:00:00,118,118
0.0,2020-09-18T00:00:00,246.96,246.96,2020-01-15T00:00:00,146,146
0.0,2020-09-30T00:00:00,258.96,258.96,2020-01-15T00:00:00,115,115
0.0,2020-10-16T00:00:00,274.96,274.96,2020-01-15T00:00:00,124,124
0.0,2020-11-20T00:00:00,310.0,310.0,2020-01-15T00:00:00,113,113
0.0,2020-12-18T00:00:00,338.0,338.0,2020-01-15T00:00:00,146,146
0.0,2020-12-31T00:00:00,351.0,351.0,2020-01-15T00:00:00,95,95
0.0,2021-01-15T00:00:00,366.0,366.0,2020-01-15T00:00:00,204,204
0.0,2021-03-19T00:00:00,428.96,428.96,2020-01-15T00:00:00,115,115
0.0,2021-06-18T00:00:00,519.96,519.96,2020-01-15T00:00:00,60,60
0.0,2021-09-17T00:00:00,610.96,610.96,2020-01-15T00:00:00,58,58
0.0,2021-12-17T00:00:00,702.0,702.0,2020-01-15T00:00:00,167,167
0.0,2022-01-21T00:00:00,737.0,737.0,2020-01-15T00:00:00,61,61
0.0,2022-12-16T00:00:00,1066.0,1066.0,2020-01-15T00:00:00,41,41
2.0,2020-01-17T00:00:00,1.0,1.0,2020-01-16T00:00:00,222,222
1.0,2020-01-21T00:00:00,5.0,5.0,2020-01-16T00:00:00,58,58
0.0,2020-01-22T00:00:00,6.0,6.0,2020-01-16T00:00:00,58,58
3.0,2020-01-24T00:00:00,8.0,8.0,2020-01-16T00:00:00,140,140
1.0,2020-01-27T00:00:00,11.0,11.0,2020-01-16T00:00:00,60,60
3.0,2020-01-29T00:00:00,13.0,13.0,2020-01-16T00:00:00,58,58
1.0,2020-01-31T00:00:00,15.0,15.0,2020-01-16T00:00:00,134,134
1.0,2020-02-03T00:00:00,18.0,18.0,2020-01-16T00:00:00,62,62
2.0,2020-02-05T00:00:00,20.0,20.0,2020-01-16T00:00:00,57,57
4.0,2020-02-07T00:00:00,22.0,22.0,2020-01-16T00:00:00,84,84
0.0,2020-02-10T00:00:00,25.0,25.0,2020-01-16T00:00:00,62,62
0.0,2020-02-12T00:00:00,27.0,27.0,2020-01-16T00:00:00,62,62
3.0,2020-02-14T00:00:00,29.0,29.0,2020-01-16T00:00:00,85,85
1.0,2020-02-18T00:00:00,33.0,33.0,2020-01-16T00:00:00,74,74
0.0,2020-02-19T00:00:00,34.0,34.0,2020-01-16T00:00:00,28,28
1.0,2020-02-21T00:00:00,36.0,36.0,2020-01-16T00:00:00,164,164
1.0,2020-02-28T00:00:00,43.0,43.0,2020-01-16T00:00:00,87,87
2.0,2020-03-20T00:00:00,63.96,63.96,2020-01-16T00:00:00,165,165
1.0,2020-03-31T00:00:00,74.96,74.96,2020-01-16T00:00:00,117,117
1.0,2020-04-17T00:00:00,91.96,91.96,2020-01-16T00:00:00,198,198
2.0,2020-05-15T00:00:00,119.96,119.96,2020-01-16T00:00:00,96,96
2.0,2020-06-19T00:00:00,154.96,154.96,2020-01-16T00:00:00,161,161
0.0,2020-06-30T00:00:00,165.96,165.96,2020-01-16T00:00:00,118,118
0.0,2020-09-18T00:00:00,245.96,245.96,2020-01-16T00:00:00,146,146
0.0,2020-09-30T00:00:00,257.96,257.96,2020-01-16T00:00:00,115,115
0.0,2020-10-16T00:00:00,273.96,273.96,2020-01-16T00:00:00,125,125
0.0,2020-11-20T00:00:00,309.0,309.0,2020-01-16T00:00:00,113,113
0.0,2020-12-18T00:00:00,337.0,337.0,2020-01-16T00:00:00,146,146
0.0,2020-12-31T00:00:00,350.0,350.0,2020-01-16T00:00:00,96,96
0.0,2021-01-15T00:00:00,365.0,365.0,2020-01-16T00:00:00,204,204
0.0,2021-03-19T00:00:00,427.96,427.96,2020-01-16T00:00:00,115,115
0.0,2021-06-18T00:00:00,518.96,518.96,2020-01-16T00:00:00,60,60
0.0,2021-09-17T00:00:00,609.96,609.96,2020-01-16T00:00:00,58,58
0.0,2021-12-17T00:00:00,701.0,701.0,2020-01-16T00:00:00,167,167
0.0,2022-01-21T00:00:00,736.0,736.0,2020-01-16T00:00:00,61,61
0.0,2022-12-16T00:00:00,1065.0,1065.0,2020-01-16T00:00:00,41,41
2.0,2020-01-17T00:00:00,0.0,0.0,2020-01-17T00:00:00,222,222
0.0,2020-01-21T00:00:00,4.0,4.0,2020-01-17T00:00:00,58,58
1.0,2020-01-22T00:00:00,5.0,5.0,2020-01-17T00:00:00,58,58
6.0,2020-01-24T00:00:00,7.0,7.0,2020-01-17T00:00:00,140,140
1.0,2020-01-27T00:00:00,10.0,10.0,2020-01-17T00:00:00,60,60
1.0,2020-01-29T00:00:00,12.0,12.0,2020-01-17T00:00:00,58,58
0.0,2020-01-31T00:00:00,14.0,14.0,2020-01-17T00:00:00,134,134
2.0,2020-02-03T00:00:00,17.0,17.0,2020-01-17T00:00:00,62,62
1.0,2020-02-05T00:00:00,19.0,19.0,2020-01-17T00:00:00,57,57
1.0,2020-02-07T00:00:00,21.0,21.0,2020-01-17T00:00:00,84,84
2.0,2020-02-10T00:00:00,24.0,24.0,2020-01-17T00:00:00,62,62
0.0,2020-02-12T00:00:00,26.0,26.0,2020-01-17T00:00:00,62,62
0.0,2020-02-14T00:00:00,28.0,28.0,2020-01-17T00:00:00,85,85
1.0,2020-02-18T00:00:00,32.0,32.0,2020-01-17T00:00:00,74,74
0.0,2020-02-19T00:00:00,33.0,33.0,2020-01-17T00:00:00,38,38
4.0,2020-02-21T00:00:00,35.0,35.0,2020-01-17T00:00:00,164,164
0.0,2020-02-24T00:00:00,38.0,38.0,2020-01-17T00:00:00,14,14
0.0,2020-02-28T00:00:00,42.0,42.0,2020-01-17T00:00:00,90,90
1.0,2020-03-20T00:00:00,62.96,62.96,2020-01-17T00:00:00,167,167
0.0,2020-03-31T00:00:00,73.96,73.96,2020-01-17T00:00:00,119,119
3.0,2020-04-17T00:00:00,90.96,90.96,2020-01-17T00:00:00,251,251
0.0,2020-05-15T00:00:00,118.96,118.96,2020-01-17T00:00:00,96,96
0.0,2020-06-19T00:00:00,153.96,153.96,2020-01-17T00:00:00,163,163
0.0,2020-06-30T00:00:00,164.96,164.96,2020-01-17T00:00:00,120,120
0.0,2020-09-18T00:00:00,244.96,244.96,2020-01-17T00:00:00,149,149
0.0,2020-09-30T00:00:00,256.96,256.96,2020-01-17T00:00:00,118,118
0.0,2020-10-16T00:00:00,272.96,272.96,2020-01-17T00:00:00,127,127
0.0,2020-11-20T00:00:00,308.0,308.0,2020-01-17T00:00:00,116,116
0.0,2020-12-18T00:00:00,336.0,336.0,2020-01-17T00:00:00,146,146
0.0,2020-12-31T00:00:00,349.0,349.0,2020-01-17T00:00:00,98,98
0.0,2021-01-15T00:00:00,364.0,364.0,2020-01-17T00:00:00,204,204
0.0,2021-03-19T00:00:00,426.96,426.96,2020-01-17T00:00:00,115,115
0.0,2021-06-18T00:00:00,517.96,517.96,2020-01-17T00:00:00,60,60
0.0,2021-09-17T00:00:00,608.96,608.96,2020-01-17T00:00:00,58,58
0.0,2021-12-17T00:00:00,700.0,700.0,2020-01-17T00:00:00,167,167
0.0,2022-01-21T00:00:00,735.0,735.0,2020-01-17T00:00:00,61,61
0.0,2022-12-16T00:00:00,1064.0,1064.0,2020-01-17T00:00:00,41,41
0.0,2020-01-21T00:00:00,0.0,0.0,2020-01-21T00:00:00,72,72
1.0,2020-01-22T00:00:00,1.0,1.0,2020-01-21T00:00:00,60,60
1.0,2020-01-24T00:00:00,3.0,3.0,2020-01-21T00:00:00,142,142
1.0,2020-01-27T00:00:00,6.0,6.0,2020-01-21T00:00:00,61,61
1.0,2020-01-29T00:00:00,8.0,8.0,2020-01-21T00:00:00,59,59
3.0,2020-01-31T00:00:00,10.0,10.0,2020-01-21T00:00:00,143,143
0.0,2020-02-03T00:00:00,13.0,13.0,2020-01-21T00:00:00,62,62
2.0,2020-02-05T00:00:00,15.0,15.0,2020-01-21T00:00:00,57,57
2.0,2020-02-07T00:00:00,17.0,17.0,2020-01-21T00:00:00,84,84
2.0,2020-02-10T00:00:00,20.0,20.0,2020-01-21T00:00:00,62,62
0.0,2020-02-12T00:00:00,22.0,22.0,2020-01-21T00:00:00,62,62
1.0,2020-02-14T00:00:00,24.0,24.0,2020-01-21T00:00:00,85,85
1.0,2020-02-18T00:00:00,28.0,28.0,2020-01-21T00:00:00,78,78
1.0,2020-02-19T00:00:00,29.0,29.0,2020-01-21T00:00:00,48,48
7.0,2020-02-21T00:00:00,31.0,31.0,2020-01-21T00:00:00,175,175
0.0,2020-02-24T00:00:00,34.0,34.0,2020-01-21T00:00:00,25,25
0.0,2020-02-26T00:00:00,36.0,36.0,2020-01-21T00:00:00,14,14
1.0,2020-02-28T00:00:00,38.0,38.0,2020-01-21T00:00:00,90,90
4.0,2020-03-20T00:00:00,58.96,58.96,2020-01-21T00:00:00,169,169
1.0,2020-03-31T00:00:00,69.96,69.96,2020-01-21T00:00:00,121,121
5.0,2020-04-17T00:00:00,86.96,86.96,2020-01-21T00:00:00,251,251
0.0,2020-05-15T00:00:00,114.96,114.96,2020-01-21T00:00:00,99,99
3.0,2020-06-19T00:00:00,149.96,149.96,2020-01-21T00:00:00,165,165
0.0,2020-06-30T00:00:00,160.96,160.96,2020-01-21T00:00:00,122,122
0.0,2020-09-18T00:00:00,240.96,240.96,2020-01-21T00:00:00,153,153
0.0,2020-09-30T00:00:00,252.96,252.96,2020-01-21T00:00:00,119,119
0.0,2020-10-16T00:00:00,268.96,268.96,2020-01-21T00:00:00,128,128
0.0,2020-11-20T00:00:00,304.0,304.0,2020-01-21T00:00:00,117,117
0.0,2020-12-18T00:00:00,332.0,332.0,2020-01-21T00:00:00,146,146
0.0,2020-12-31T00:00:00,345.0,345.0,2020-01-21T00:00:00,99,99
0.0,2021-01-15T00:00:00,360.0,360.0,2020-01-21T00:00:00,204,204
0.0,2021-03-19T00:00:00,422.96,422.96,2020-01-21T00:00:00,116,116
0.0,2021-06-18T00:00:00,513.96,513.96,2020-01-21T00:00:00,61,61
0.0,2021-09-17T00:00:00,604.96,604.96,2020-01-21T00:00:00,59,59
0.0,2021-12-17T00:00:00,696.0,696.0,2020-01-21T00:00:00,168,168
0.0,2022-01-21T00:00:00,731.0,731.0,2020-01-21T00:00:00,61,61
0.0,2022-12-16T00:00:00,1060.0,1060.0,2020-01-21T00:00:00,41,41
0.0,2020-01-22T00:00:00,0.0,0.0,2020-01-22T00:00:00,60,60
2.0,2020-01-24T00:00:00,2.0,2.0,2020-01-22T00:00:00,142,142
0.0,2020-01-27T00:00:00,5.0,5.0,2020-01-22T00:00:00,61,61
0.0,2020-01-29T00:00:00,7.0,7.0,2020-01-22T00:00:00,59,59
2.0,2020-01-31T00:00:00,9.0,9.0,2020-01-22T00:00:00,145,145
3.0,2020-02-03T00:00:00,12.0,12.0,2020-01-22T00:00:00,62,62
1.0,2020-02-05T00:00:00,14.0,14.0,2020-01-22T00:00:00,57,57
3.0,2020-02-07T00:00:00,16.0,16.0,2020-01-22T00:00:00,84,84
2.0,2020-02-10T00:00:00,19.0,19.0,2020-01-22T00:00:00,62,62
1.0,2020-02-12T00:00:00,21.0,21.0,2020-01-22T00:00:00,62,62
2.0,2020-02-14T00:00:00,23.0,23.0,2020-01-22T00:00:00,85,85
1.0,2020-02-18T00:00:00,27.0,27.0,2020-01-22T00:00:00,78,78
0.0,2020-02-19T00:00:00,28.0,28.0,2020-01-22T00:00:00,58,58
2.0,2020-02-21T00:00:00,30.0,30.0,2020-01-22T00:00:00,175,175
0.0,2020-02-24T00:00:00,33.0,33.0,2020-01-22T00:00:00,35,35
0.0,2020-02-26T00:00:00,35.0,35.0,2020-01-22T00:00:00,24,24
2.0,2020-02-28T00:00:00,37.0,37.0,2020-01-22T00:00:00,90,90
1.0,2020-03-20T00:00:00,57.96,57.96,2020-01-22T00:00:00,169,169
3.0,2020-03-31T00:00:00,68.96,68.96,2020-01-22T00:00:00,121,121
8.0,2020-04-17T00:00:00,85.96,85.96,2020-01-22T00:00:00,251,251
0.0,2020-05-15T00:00:00,113.96,113.96,2020-01-22T00:00:00,99,99
1.0,2020-06-19T00:00:00,148.96,148.96,2020-01-22T00:00:00,165,165
0.0,2020-06-30T00:00:00,159.96,159.96,2020-01-22T00:00:00,122,122
0.0,2020-07-17T00:00:00,176.96,176.96,2020-01-22T00:00:00,63,63
0.0,2020-09-18T00:00:00,239.96,239.96,2020-01-22T00:00:00,153,153
0.0,2020-09-30T00:00:00,251.96,251.96,2020-01-22T00:00:00,119,119
0.0,2020-10-16T00:00:00,267.96,267.96,2020-01-22T00:00:00,128,128
0.0,2020-11-20T00:00:00,303.0,303.0,2020-01-22T00:00:00,117,117
0.0,2020-12-18T00:00:00,331.0,331.0,2020-01-22T00:00:00,146,146
0.0,2020-12-31T00:00:00,344.0,344.0,2020-01-22T00:00:00,99,99
0.0,2021-01-15T00:00:00,359.0,359.0,2020-01-22T00:00:00,204,204
0.0,2021-03-19T00:00:00,421.96,421.96,2020-01-22T00:00:00,116,116
0.0,2021-06-18T00:00:00,512.96,512.96,2020-01-22T00:00:00,61,61
0.0,2021-09-17T00:00:00,603.96,603.96,2020-01-22T00:00:00,59,59
0.0,2021-12-17T00:00:00,695.0,695.0,2020-01-22T00:00:00,168,168
0.0,2022-01-21T00:00:00,730.0,730.0,2020-01-22T00:00:00,61,61
0.0,2022-12-16T00:00:00,1059.0,1059.0,2020-01-22T00:00:00,41,41
1.0,2020-01-24T00:00:00,1.0,1.0,2020-01-23T00:00:00,142,142
1.0,2020-01-27T00:00:00,4.0,4.0,2020-01-23T00:00:00,62,62
2.0,2020-01-29T00:00:00,6.0,6.0,2020-01-23T00:00:00,60,60
1.0,2020-01-31T00:00:00,8.0,8.0,2020-01-23T00:00:00,149,149
0.0,2020-02-03T00:00:00,11.0,11.0,2020-01-23T00:00:00,63,63
1.0,2020-02-05T00:00:00,13.0,13.0,2020-01-23T00:00:00,57,57
3.0,2020-02-07T00:00:00,15.0,15.0,2020-01-23T00:00:00,87,87
0.0,2020-02-10T00:00:00,18.0,18.0,2020-01-23T00:00:00,62,62
3.0,2020-02-12T00:00:00,20.0,20.0,2020-01-23T00:00:00,62,62
1.0,2020-02-14T00:00:00,22.0,22.0,2020-01-23T00:00:00,88,88
0.0,2020-02-18T00:00:00,26.0,26.0,2020-01-23T00:00:00,78,78
0.0,2020-02-19T00:00:00,27.0,27.0,2020-01-23T00:00:00,63,63
4.0,2020-02-21T00:00:00,29.0,29.0,2020-01-23T00:00:00,175,175
0.0,2020-02-24T00:00:00,32.0,32.0,2020-01-23T00:00:00,45,45
1.0,2020-02-26T00:00:00,34.0,34.0,2020-01-23T00:00:00,36,36
1.0,2020-02-28T00:00:00,36.0,36.0,2020-01-23T00:00:00,93,93
0.0,2020-03-06T00:00:00,43.0,43.0,2020-01-23T00:00:00,31,31
5.0,2020-03-20T00:00:00,56.96,56.96,2020-01-23T00:00:00,169,169
0.0,2020-03-31T00:00:00,67.96,67.96,2020-01-23T00:00:00,121,121
5.0,2020-04-17T00:00:00,84.96,84.96,2020-01-23T00:00:00,251,251
0.0,2020-05-15T00:00:00,112.96,112.96,2020-01-23T00:00:00,99,99
3.0,2020-06-19T00:00:00,147.96,147.96,2020-01-23T00:00:00,165,165
1.0,2020-06-30T00:00:00,158.96,158.96,2020-01-23T00:00:00,122,122
0.0,2020-07-17T00:00:00,175.96,175.96,2020-01-23T00:00:00,88,88
0.0,2020-09-18T00:00:00,238.96,238.96,2020-01-23T00:00:00,153,153
0.0,2020-09-30T00:00:00,250.96,250.96,2020-01-23T00:00:00,119,119
0.0,2020-10-16T00:00:00,266.96,266.96,2020-01-23T00:00:00,128,128
0.0,2020-11-20T00:00:00,302.0,302.0,2020-01-23T00:00:00,117,117
0.0,2020-12-18T00:00:00,330.0,330.0,2020-01-23T00:00:00,146,146
0.0,2020-12-31T00:00:00,343.0,343.0,2020-01-23T00:00:00,99,99
0.0,2021-01-15T00:00:00,358.0,358.0,2020-01-23T00:00:00,204,204
0.0,2021-03-19T00:00:00,420.96,420.96,2020-01-23T00:00:00,116,116
0.0,2021-06-18T00:00:00,511.96,511.96,2020-01-23T00:00:00,61,61
0.0,2021-09-17T00:00:00,602.96,602.96,2020-01-23T00:00:00,59,59
0.0,2021-12-17T00:00:00,694.0,694.0,2020-01-23T00:00:00,168,168
0.0,2022-01-21T00:00:00,729.0,729.0,2020-01-23T00:00:00,61,61
0.0,2022-12-16T00:00:00,1058.0,1058.0,2020-01-23T00:00:00,41,41
1.0,2020-01-24T00:00:00,0.0,0.0,2020-01-24T00:00:00,142,142
3.0,2020-01-27T00:00:00,3.0,3.0,2020-01-24T00:00:00,62,62
0.0,2020-01-29T00:00:00,5.0,5.0,2020-01-24T00:00:00,60,60
3.0,2020-01-31T00:00:00,7.0,7.0,2020-01-24T00:00:00,149,149
1.0,2020-02-03T00:00:00,10.0,10.0,2020-01-24T00:00:00,71,71
1.0,2020-02-05T00:00:00,12.0,12.0,2020-01-24T00:00:00,57,57
0.0,2020-02-07T00:00:00,14.0,14.0,2020-01-24T00:00:00,87,87
2.0,2020-02-10T00:00:00,17.0,17.0,2020-01-24T00:00:00,62,62
0.0,2020-02-12T00:00:00,19.0,19.0,2020-01-24T00:00:00,62,62
0.0,2020-02-14T00:00:00,21.0,21.0,2020-01-24T00:00:00,88,88
1.0,2020-02-18T00:00:00,25.0,25.0,2020-01-24T00:00:00,78,78
0.0,2020-02-19T00:00:00,26.0,26.0,2020-01-24T00:00:00,63,63
2.0,2020-02-21T00:00:00,28.0,28.0,2020-01-24T00:00:00,175,175
0.0,2020-02-24T00:00:00,31.0,31.0,2020-01-24T00:00:00,55,55
0.0,2020-02-26T00:00:00,33.0,33.0,2020-01-24T00:00:00,46,46
0.0,2020-02-28T00:00:00,35.0,35.0,2020-01-24T00:00:00,93,93
0.0,2020-03-02T00:00:00,38.0,38.0,2020-01-24T00:00:00,14,14
0.0,2020-03-06T00:00:00,42.0,42.0,2020-01-24T00:00:00,41,41
1.0,2020-03-20T00:00:00,55.96,55.96,2020-01-24T00:00:00,169,169
0.0,2020-03-31T00:00:00,66.96,66.96,2020-01-24T00:00:00,121,121
4.0,2020-04-17T00:00:00,83.96,83.96,2020-01-24T00:00:00,257,257
0.0,2020-05-15T00:00:00,111.96,111.96,2020-01-24T00:00:00,115,115
0.0,2020-06-19T00:00:00,146.96,146.96,2020-01-24T00:00:00,165,165
0.0,2020-06-30T00:00:00,157.96,157.96,2020-01-24T00:00:00,122,122
0.0,2020-07-17T00:00:00,174.96,174.96,2020-01-24T00:00:00,98,98
0.0,2020-09-18T00:00:00,237.96,237.96,2020-01-24T00:00:00,153,153
0.0,2020-09-30T00:00:00,249.96,249.96,2020-01-24T00:00:00,119,119
0.0,2020-10-16T00:00:00,265.96,265.96,2020-01-24T00:00:00,128,128
0.0,2020-11-20T00:00:00,301.0,301.0,2020-01-24T00:00:00,117,117
0.0,2020-12-18T00:00:00,329.0,329.0,2020-01-24T00:00:00,146,146
0.0,2020-12-31T00:00:00,342.0,342.0,2020-01-24T00:00:00,99,99
0.0,2021-01-15T00:00:00,357.0,357.0,2020-01-24T00:00:00,204,204
0.0,2021-03-19T00:00:00,419.96,419.96,2020-01-24T00:00:00,116,116
0.0,2021-06-18T00:00:00,510.96,510.96,2020-01-24T00:00:00,61,61
0.0,2021-09-17T00:00:00,601.96,601.96,2020-01-24T00:00:00,59,59
0.0,2021-12-17T00:00:00,693.0,693.0,2020-01-24T00:00:00,168,168
0.0,2022-01-21T00:00:00,728.0,728.0,2020-01-24T00:00:00,61,61
0.0,2022-12-16T00:00:00,1057.0,1057.0,2020-01-24T00:00:00,41,41
0.0,2020-01-27T00:00:00,0.0,0.0,2020-01-27T00:00:00,62,62
1.0,2020-01-29T00:00:00,2.0,2.0,2020-01-27T00:00:00,60,60
2.0,2020-01-31T00:00:00,4.0,4.0,2020-01-27T00:00:00,149,149
2.0,2020-02-03T00:00:00,7.0,7.0,2020-01-27T00:00:00,71,71
0.0,2020-02-05T00:00:00,9.0,9.0,2020-01-27T00:00:00,57,57
0.0,2020-02-07T00:00:00,11.0,11.0,2020-01-27T00:00:00,87,87
0.0,2020-02-10T00:00:00,14.0,14.0,2020-01-27T00:00:00,62,62
0.0,2020-02-12T00:00:00,16.0,16.0,2020-01-27T00:00:00,62,62
1.0,2020-02-14T00:00:00,18.0,18.0,2020-01-27T00:00:00,88,88
1.0,2020-02-18T00:00:00,22.0,22.0,2020-01-27T00:00:00,78,78
0.0,2020-02-19T00:00:00,23.0,23.0,2020-01-27T00:00:00,65,65
2.0,2020-02-21T00:00:00,25.0,25.0,2020-01-27T00:00:00,175,175
1.0,2020-02-24T00:00:00,28.0,28.0,2020-01-27T00:00:00,64,64
0.0,2020-02-26T00:00:00,30.0,30.0,2020-01-27T00:00:00,56,56
3.0,2020-02-28T00:00:00,32.0,32.0,2020-01-27T00:00:00,93,93
1.0,2020-03-02T00:00:00,35.0,35.0,2020-01-27T00:00:00,28,28
0.0,2020-03-06T00:00:00,39.0,39.0,2020-01-27T00:00:00,44,44
3.0,2020-03-20T00:00:00,52.96,52.96,2020-01-27T00:00:00,169,169
0.0,2020-03-31T00:00:00,63.96,63.96,2020-01-27T00:00:00,121,121
1.0,2020-04-17T00:00:00,80.96,80.96,2020-01-27T00:00:00,257,257
3.0,2020-05-15T00:00:00,108.96,108.96,2020-01-27T00:00:00,119,119
2.0,2020-06-19T00:00:00,143.96,143.96,2020-01-27T00:00:00,165,165
0.0,2020-06-30T00:00:00,154.96,154.96,2020-01-27T00:00:00,122,122
0.0,2020-07-17T00:00:00,171.96,171.96,2020-01-27T00:00:00,120,120
0.0,2020-09-18T00:00:00,234.96,234.96,2020-01-27T00:00:00,156,156
0.0,2020-09-30T00:00:00,246.96,246.96,2020-01-27T00:00:00,119,119
0.0,2020-10-16T00:00:00,262.96,262.96,2020-01-27T00:00:00,128,128
0.0,2020-11-20T00:00:00,298.0,298.0,2020-01-27T00:00:00,117,117
0.0,2020-12-18T00:00:00,326.0,326.0,2020-01-27T00:00:00,146,146
0.0,2020-12-31T00:00:00,339.0,339.0,2020-01-27T00:00:00,99,99
0.0,2021-01-15T00:00:00,354.0,354.0,2020-01-27T00:00:00,204,204
0.0,2021-03-19T00:00:00,416.96,416.96,2020-01-27T00:00:00,116,116
0.0,2021-06-18T00:00:00,507.96,507.96,2020-01-27T00:00:00,61,61
0.0,2021-09-17T00:00:00,598.96,598.96,2020-01-27T00:00:00,59,59
0.0,2021-12-17T00:00:00,690.0,690.0,2020-01-27T00:00:00,168,168
0.0,2022-01-21T00:00:00,725.0,725.0,2020-01-27T00:00:00,61,61
0.0,2022-12-16T00:00:00,1054.0,1054.0,2020-01-27T00:00:00,49,49
1.0,2020-01-29T00:00:00,1.0,1.0,2020-01-28T00:00:00,82,82
3.0,2020-01-31T00:00:00,3.0,3.0,2020-01-28T00:00:00,149,149
1.0,2020-02-03T00:00:00,6.0,6.0,2020-01-28T00:00:00,73,73
1.0,2020-02-05T00:00:00,8.0,8.0,2020-01-28T00:00:00,60,60
3.0,2020-02-07T00:00:00,10.0,10.0,2020-01-28T00:00:00,91,91
1.0,2020-02-10T00:00:00,13.0,13.0,2020-01-28T00:00:00,67,67
0.0,2020-02-12T00:00:00,15.0,15.0,2020-01-28T00:00:00,62,62
3.0,2020-02-14T00:00:00,17.0,17.0,2020-01-28T00:00:00,90,90
0.0,2020-02-18T00:00:00,21.0,21.0,2020-01-28T00:00:00,78,78
0.0,2020-02-19T00:00:00,22.0,22.0,2020-01-28T00:00:00,68,68
4.0,2020-02-21T00:00:00,24.0,24.0,2020-01-28T00:00:00,175,175
0.0,2020-02-24T00:00:00,27.0,27.0,2020-01-28T00:00:00,71,71
2.0,2020-02-26T00:00:00,29.0,29.0,2020-01-28T00:00:00,69,69
2.0,2020-02-28T00:00:00,31.0,31.0,2020-01-28T00:00:00,96,96
0.0,2020-03-02T00:00:00,34.0,34.0,2020-01-28T00:00:00,39,39
0.0,2020-03-04T00:00:00,36.0,36.0,2020-01-28T00:00:00,15,15
2.0,2020-03-06T00:00:00,38.0,38.0,2020-01-28T00:00:00,56,56
2.0,2020-03-20T00:00:00,51.96,51.96,2020-01-28T00:00:00,169,169
1.0,2020-03-31T00:00:00,62.96,62.96,2020-01-28T00:00:00,121,121
3.0,2020-04-17T00:00:00,79.96,79.96,2020-01-28T00:00:00,257,257
0.0,2020-05-15T00:00:00,107.96,107.96,2020-01-28T00:00:00,121,121
0.0,2020-06-19T00:00:00,142.96,142.96,2020-01-28T00:00:00,165,165
0.0,2020-06-30T00:00:00,153.96,153.96,2020-01-28T00:00:00,122,122
0.0,2020-07-17T00:00:00,170.96,170.96,2020-01-28T00:00:00,120,120
0.0,2020-09-18T00:00:00,233.96,233.96,2020-01-28T00:00:00,156,156
0.0,2020-09-30T00:00:00,245.96,245.96,2020-01-28T00:00:00,119,119
0.0,2020-10-16T00:00:00,261.96,261.96,2020-01-28T00:00:00,128,128
0.0,2020-11-20T00:00:00,297.0,297.0,2020-01-28T00:00:00,117,117
0.0,2020-12-18T00:00:00,325.0,325.0,2020-01-28T00:00:00,146,146
0.0,2020-12-31T00:00:00,338.0,338.0,2020-01-28T00:00:00,99,99
0.0,2021-01-15T00:00:00,353.0,353.0,2020-01-28T00:00:00,204,204
